name,total,min,max,median
"Поводир_(фільм,_2013)",14517,8,155,37.0
"Ромеро_Бонфим_Марлос",14087,5,974,22.0
"Гурченко_Людмила_Марківна",13900,4,752,26.0
"Рахманін_Сергій_Іванович",13856,1,723,16.0
"Васильківський_Сергій_Іванович",13849,1,216,29.0
"Світлична_Юлія_Олександрівна",13008,4,612,27.0
"Хоткевич_Гнат_Мартинович",12811,1,255,24.0
"Кривенко_Віктор_Миколайович",12743,1,654,15.5
"Федецький_Артем_Андрійович",12308,6,372,24.0
"Коростельов_Євген_Володимирович",12065,0,5092,2.0
"Кірпа_Георгій_Миколайович",12035,12,293,30.0
"Маркевич_Мирон_Богданович",11967,5,234,25.0
"Черновецький_Леонід_Михайлович",11876,10,124,28.0
"Тютюнник_Григорій_Михайлович",11697,3,279,18.0
"Харківський_тракторний_завод",11666,6,85,30.0
"Венедіктова_Ірина_Валентинівна",11508,2,2343,23.5
"Металіст_(Харків)",11446,6,90,29.0
"Геращенко_Антон_Юрійович",11361,3,434,21.0
"Бажан_Микола_Платонович",11324,4,258,27.0
"Остроградський_Михайло_Васильович",11301,0,162,22.0
"Ведель_Артем_Лук'янович",11292,1,123,27.0
"Курченко_Сергій_Віталійович",11136,5,231,25.0
"Т-84У_«Оплот»",11061,8,280,27.0
"Потебня_Олександр_Опанасович",10903,0,298,23.0
"Т-25_(трактор)",10852,8,63,29.0
"Косинка_Григорій_Михайлович",10647,0,460,20.0
"Ландау_Лев_Давидович",10578,4,316,22.0
"Голомша_Микола_Ярославович",10471,1,637,17.0
"Ярославський_Олександр_Владиленович",10221,3,273,18.0
"Національний_юридичний_університет_імені_Ярослава_Мудрого",10200,6,119,26.0
"Список_вулиць_Харкова_(А)",10078,0,71,31.0
"Національний_заслужений_академічний_український_народний_хор_України_імені_Григорія_Верьовки",10022,3,3139,17.0
"Держпром",9939,8,93,24.0
"Металіст_1925",9910,3,125,25.0
"Мисливські_усмішки",9619,0,198,16.0
"Шевельов_Юрій_Володимирович",9364,5,175,20.0
"Другий_апеляційний_адміністративний_суд",9299,1,76,25.0
"Харківська_школа_романтиків",9288,0,294,14.0
"Майк_Йогансен",9210,2,303,16.0
"Шокін_Віктор_Миколайович",9088,4,613,16.5
"Павелко_Андрій_Васильович",9024,2,289,17.0
"БТР-3",8980,7,117,23.0
"Богатирьова_Раїса_Василівна",8884,3,1346,13.0
"Михайлюта_Олег_Ігорович",8766,4,338,18.0
"Демчина_Павло_Володимирович",8723,0,684,12.0
"Франко_Петро_Іванович",8706,2,128,21.0
"Кучер_Олексій_Володимирович",8623,0,1451,19.0
"Фукс_Павло_Якович",8578,1,492,13.0
"Третьякова_Галина_Миколаївна",8498,3,1965,24.0
"Тайсон_Барселлос_Фреда",8476,2,257,15.0
5'nizza,8429,6,138,21.0
"Свідзінський_Володимир_Євтимович",8339,0,648,7.0
"Петренко_Михайло_Миколайович",8309,1,366,12.0
"Ложкін_Борис_Євгенович",8286,2,170,18.0
"Райони_Харкова",8249,1,113,21.0
"Кірш_Олександр_Вікторович",8168,0,525,12.0
"Т-150К_(трактор)",8113,4,67,22.0
"Ситник_Артем_Сергійович",8095,1,178,17.0
"Завод_імені_В._О._Малишева",7953,5,488,18.0
"Трублаїні_Микола_Петрович",7952,2,205,14.5
"Райнін_Ігор_Львович",7950,2,703,14.0
"Німченко_Василь_Іванович",7770,0,197,10.0
"Екологічна_ситуація_в_Харкові",7757,0,136,13.5
"Мікац_Олег_Михайлович",7635,4,114,18.0
"Сидоренко_Олександр_Аркадійович",7519,3,113,17.0
"Карасьов_Вадим_Юрійович",7456,0,100,14.0
"Дар'я_Кобякова",7445,3,70,19.0
"Веніславський_Федір_Володимирович",7435,0,2252,8.0
"Богуслаєв_Вячеслав_Олександрович",7420,1,554,11.0
"Палладін_Олександр_Володимирович",7405,0,186,12.0
"Марко_Девич",7368,2,204,14.0
"Забіла_Наталя_Львівна",7298,0,157,16.0
"Кацуба_Олександр_Володимирович",7294,0,635,8.0
"Іваненко_Оксана_Дмитрівна",7237,0,167,10.0
"Івашко_Володимир_Антонович",7236,3,59,18.0
"Шахов_Сергій_Володимирович",7193,0,194,15.0
"Вернадський_Іван_Васильович",7035,0,1159,10.0
"Кузьмук_Олександр_Іванович",6912,1,473,14.0
"Чернишов_Олексій_Михайлович",6874,0,1950,3.0
"Жадан_і_Собаки",6854,1,78,15.0
"Стець_Юрій_Ярославович",6700,0,167,14.0
"Аласанія_Зурабі_Григорович",6676,0,538,8.0
"Кириченко_Раїса_Опанасівна",6656,3,130,16.0
"Бурмака_Марія_Вікторівна",6649,2,122,16.0
"Т-84-120_«Ятаган»",6648,3,64,16.0
"Фельдман_Олександр_Борисович",6647,3,167,15.0
"Сільченко_Катерина_Леонідівна",6607,0,279,15.0
"Лубінець_Дмитро_Валерійович",6583,0,363,10.0
"Багалій_Дмитро_Іванович",6556,0,86,15.0
"Металіст_(стадіон)",6451,2,257,14.0
"Совсун_Інна_Романівна",6430,0,269,10.0
"Гапчинська_Євгенія_Геннадіївна",6374,1,71,14.0
"Петренко_Олег_Миколайович",6333,0,1014,8.0
"Т-80УД",6319,3,190,14.0
DCH,6310,2,164,13.0
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",6284,2,44,16.0
"Гіндін_В'ячеслав_Йосипович",6251,32,470,191.0
"Кирющенко_Олексій_Адольфович",6208,0,213,9.0
"Пшонка_Віктор_Павлович",6185,4,65,16.0
"Національний_технічний_університет_«Харківський_політехнічний_інститут»",6161,2,50,16.0
"Шевчук_Станіслав_Володимирович",6126,0,816,6.0
"Писаренко_Валерій_Володимирович",6100,0,905,7.0
"Бєлоусов_Євген_Вікторович",6083,1,76,17.0
"Соболь_Едуард_Олександрович",6062,0,550,6.0
"Алчевська_Христина_Данилівна",6035,0,127,10.0
"Кекелія_Віра_Варламівна",6023,1,473,9.0
"Антоненко-Давидович_Борис_Дмитрович",5963,2,141,14.0
"Дозор-Б",5932,1,239,14.0
"Півоваренко_Павло_Васильович",5898,2,312,11.0
"Кобін_Василь_Васильович",5868,1,269,10.0
"Кушнарьов_Євген_Петрович",5821,3,68,14.0
"Іваненко_Дмитро_Дмитрович",5748,0,679,3.0
"Харківська_міська_рада",5730,1,54,15.0
"Міжнародний_аеропорт_«Харків»",5728,3,115,15.0
"Ніколюк_Віктор_Дмитрович",5711,1,53,14.0
"Чечетов_Михайло_Васильович",5703,1,98,12.0
"Танасевич_Олена_Віталіївна",5665,0,808,11.0
"Бушуєв_Костянтин_Володимирович",5662,0,797,8.0
"Папа_Гує",5614,0,155,10.0
"Пелипенко_Ганна",5571,0,360,5.0
"Вірський_Павло_Павлович",5541,0,103,13.0
"Рубін_Едуард_Юхимович",5492,0,537,5.0
"Харківське_державне_авіаційне_виробниче_підприємство",5477,1,100,13.0
"Кузьмін_Ренат_Равелійович",5470,0,244,8.0
"Денисенко_Анатолій_Петрович",5430,0,231,7.0
"Місюра_Вадим_Ярославович",5426,0,206,6.0
"Пам'ятники_Харкова",5385,0,88,10.0
"Деркач_Борис_Юрійович",5312,0,396,4.0
"Курчатов_Ігор_Васильович",5288,1,85,11.0
"Білецький_Володимир_Стефанович",5274,0,85,13.0
"Заріцька_Олександра_Сергіївна",5257,4,514,19.0
"Полонська-Василенко_Наталія_Дмитрівна",5250,0,137,8.0
"Срезневський_Ізмаїл_Іванович",5249,0,76,11.0
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",5216,3,38,13.0
"Косач_Михайло_Петрович",5190,1,73,10.0
"Майдан_Свободи_(Харків)",5181,3,42,13.0
"Яровий_Сергій_Анатолійович",5171,1,431,11.0
"Боровиковський_Левко_Іванович",5118,0,208,10.0
"Сокуренко_Валерій_Васильович",5111,0,589,8.0
"Бєсєдін_Артем_Юрійович",5105,0,211,9.0
"Олійник_Володимир_Миколайович",5087,1,170,9.0
"Національна_академія_Національної_гвардії_України",5064,2,53,13.0
"Шаповалов_Юрій_Анатолійович",5018,0,622,7.0
"Ужвій_Наталія_Михайлівна",5000,2,105,12.0
"Турбоатом",4964,1,97,12.0
"Степовий_Яків_Степанович",4910,0,55,11.5
"Лунченко_Валерій_Валерійович",4905,0,403,7.0
"Чубарева_Ольга_Олексіївна",4904,0,205,6.0
"Німецька_окупація_Харкова",4899,0,75,9.0
"Україна_(велосипед)",4845,1,63,12.5
"Клуб_сімейного_дозвілля",4845,1,44,13.0
"Жаботинський_Леонід_Іванович",4828,0,191,9.0
"Автошлях_М_03",4825,2,38,12.0
"Ракло",4824,2,82,12.0
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",4821,1,38,12.0
"Куницький_Олександр_Олегович",4820,8,162,23.0
"Барабашово",4819,2,51,12.0
"Ушкалов_Леонід_Володимирович",4803,0,1189,6.0
"Слово_(будинок)",4801,0,85,12.0
"Кучер_Олександр_Миколайович",4743,1,375,8.0
"Покровський_собор_(Харків)",4688,0,64,10.0
"Парк_імені_Максима_Горького_(Харків)",4681,0,51,12.0
"Т-16_(трактор)",4675,3,31,12.0
"Атрошенко_Владислав_Анатолійович",4623,1,90,12.0
"Заваров_Олександр_Анатолійович",4592,1,265,10.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",4579,0,283,6.0
"Семенюк-Самсоненко_Валентина_Петрівна",4557,1,201,10.0
"Список_станцій_Харківського_метрополітену",4551,3,38,12.0
"Волобуєв_Михайло_Симонович",4502,0,67,9.0
"Мусіяка_Віктор_Лаврентійович",4485,0,1794,4.0
"Харків-Пасажирський",4386,2,42,11.0
"Лавринович_Олександр_Володимирович",4379,1,70,10.0
"Пильчиков_Микола_Дмитрович",4318,0,185,5.0
"Фатєєва_Наталя_Миколаївна",4271,1,244,9.0
"Антонович_Дмитро_Володимирович",4262,0,69,10.0
"Харківський_національний_університет_радіоелектроніки",4258,1,52,11.0
"Тимченко_Йосип_Андрійович",4245,0,58,10.0
"Туган-Барановський_Михайло_Іванович",4240,1,78,10.0
"Тесленко_Данило_Ігорович",4218,0,150,9.0
"Кнорозов_Юрій_Валентинович",4202,0,142,8.0
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",4159,0,65,10.0
"Харківська_губернія",4158,0,30,11.0
"Василь_Еллан-Блакитний",4142,0,45,10.0
"Бекетов_Микола_Миколайович",4141,0,161,6.0
"Населення_Харкова",4140,1,91,9.0
"Депеш_Мод",4122,1,31,11.0
"Національний_університет_цивільного_захисту_України",4117,2,43,11.0
"Калюжняк_Анатолій_Миколайович",4112,0,386,5.0
"Пилипишин_Віктор_Петрович",4099,2,37,10.0
"Східне_оперативно-територіальне_об'єднання_НГУ",4091,2,43,11.0
"Бублик_Юрій_Васильович",4059,0,84,8.0
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",4056,1,45,11.0
"Пальма_Мерцалова",4055,0,879,4.0
"Харків_(річка)",4034,0,92,7.0
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",4012,1,31,10.0
"Сухомлин_Сергій_Іванович",3996,2,200,9.0
"Шенцев_Дмитро_Олексійович",3989,0,437,7.0
"Харківська_державна_зооветеринарна_академія",3959,0,2717,3.0
"Шалімов_Олександр_Олексійович",3950,0,201,9.0
"Гутцайт_Оксана_Петрівна",3935,1,349,7.0
"Межевікін_Євген_Миколайович",3935,0,425,8.0
"Козловський_Іван_Семенович",3932,1,100,9.0
"Вовчанчин_Ігор_Ярославович",3929,0,52,9.0
"Кириленко_Павло_Олександрович",3914,2,447,11.0
"Національний_університет_фізичного_виховання_і_спорту_України",3891,1,31,10.0
"Список_вулиць_Харкова_(К)",3881,0,45,11.0
"Харківський_національний_університет_внутрішніх_справ",3869,1,37,10.0
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",3843,0,36,9.0
"Семиноженко_Володимир_Петрович",3833,0,102,7.0
"Поліщук_Валер'ян_Львович",3806,0,269,7.0
"Гмиря_Борис_Романович",3792,1,98,9.0
"Паша_Маргарита_Геннадіївна",3786,3,657,21.0
"Купрейчик_Ірина_Валеріївна",3781,0,1015,5.0
"Воробей_Андрій_Олексійович",3741,1,80,9.0
"Дзеркальний_струмінь",3739,0,66,8.0
"Українська_академія_друкарства",3729,1,36,9.0
"Шпенов_Дмитро_Юрійович",3718,0,253,4.0
"Левитський_Микола_Васильович",3701,0,69,7.0
"Т-012_(трактор)",3699,2,35,9.0
"Кобцев_Михайло_Валентинович",3692,0,585,3.0
"Герб_Харкова",3672,0,61,7.0
"Гегедош_Роберт_Володимирович",3672,0,229,6.0
"Алехандро_Гомес",3667,0,419,4.0
"Колесніченко_Вадим_Васильович",3655,0,96,9.0
"Люди,_пов'язані_з_Харковом",3650,0,55,8.0
"Худжамов_Рустам_Махмудкулович",3646,0,192,5.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",3640,0,28,9.0
"Копиленко_Олександр_Іванович",3623,0,77,6.0
"Паламарчук_Микола_Петрович",3615,0,1071,5.0
"Бучма_Амвросій_Максиміліанович",3611,1,108,9.0
"Шевченківський_район_(Харків)",3609,0,55,9.0
"Гладкий_Олександр_Миколайович",3599,0,109,8.0
"Буряк_Леонід_Йосипович",3595,1,99,8.0
"Харківська_гуманітарно-педагогічна_академія",3567,0,61,8.0
"Нойок_Олександр_Вікторович",3557,0,221,4.0
"Техноком",3534,1,52,9.0
"Бойко_Віктор_Степанович",3512,0,112,5.0
"Добкін_Дмитро_Маркович",3510,0,171,6.0
"Сердюк_Лесь_Олександрович",3504,0,115,8.0
"Список_вулиць_Харкова_(М)",3468,0,32,10.0
"Яловий_Михайло_Омелянович",3430,0,68,8.0
"Харківське_конструкторське_бюро_машинобудування",3429,1,164,8.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",3425,1,27,9.0
"Болбат_Сергій_Сергійович",3408,0,332,4.0
"Будинок_«Слово»_(фільм,_2017)",3369,0,40,8.0
"5-та_окрема_бригада_НГ_(Україна)",3348,0,24,9.0
"Сенченко_Іван_Юхимович",3344,0,102,5.0
"Кальченко_Сергій_Віталійович",3342,0,375,6.0
"Цертелєв_Микола_Андрійович",3342,0,60,6.0
"Алчевський_Олексій_Кирилович",3333,0,178,6.0
"Бекетов_Олексій_Миколайович",3317,0,46,8.0
"Назаренко_Сергій_Юрійович",3312,1,113,8.0
"Перенесення_столиці_УСРР_з_Харкова_до_Києва",3263,0,65,6.0
"Дорош_Володимир_Миколайович",3259,0,199,22.0
"Харківський_національний_університет_будівництва_й_архітектури",3226,0,43,7.0
"Саймон_Кузнець",3205,0,87,7.0
"Червона_Яна_Михайлівна",3198,0,366,5.0
"Українська_медична_стоматологічна_академія",3196,0,32,8.0
"Сад_імені_Тараса_Шевченка_(Харків)",3172,0,70,7.0
"Сумська_вулиця_(Харків)",3161,0,93,7.0
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",3152,0,29,8.0
"Лимонов_Едуард_Веніамінович",3150,1,33,8.0
"Корж_Віктор_Петрович",3129,0,724,4.0
"Харківський_академічний_український_драматичний_театр_імені_Тараса_Шевченка",3120,0,246,5.0
"Алчевська_Христина_Олексіївна",3114,0,70,6.0
"Одеська_(станція_метро,_Харків)",3108,1,34,8.0
"Загорій_Гліб_Володимирович",3091,0,76,7.0
"Шуст_Богдан_Романович",3087,0,142,6.0
"Київське_вище_військове_інженерне_училище_зв'язку",3068,0,102,7.0
"Луганський_прикордонний_загін",3067,0,183,7.0
"Тацій_Василь_Якович",3064,0,26,8.0
"Список_вулиць_Харкова_(С)",3059,0,34,9.0
"Удовиченко_Олександр_Іванович",3057,0,121,5.0
"Кошелєва_Альона_Володимирівна",3035,0,142,6.0
"Жилін_Євген_Володимирович",3030,0,552,6.0
"Фоменко_Михайло_Іванович",3017,1,91,6.0
"Березовський_Денис_Валентинович",3006,0,66,7.0
Nokturnal_Mortum,2997,0,82,7.0
"Клімат_Харкова",2996,0,99,5.0
"Список_вулиць_Харкова_(П)",2983,0,28,8.0
"Губерман_Ігор_Миронович",2978,0,238,5.0
"Мезенцева_Марія_Сергіївна",2971,1,336,10.0
"Метлинський_Амвросій_Лук'янович",2960,0,152,4.0
"Всесвіт_(журнал)",2958,0,25,8.0
"Смолич_Юрій_Корнійович",2953,0,90,7.0
"Олійник_Денис_Вікторович",2940,0,125,5.0
"Харківське_шосе_(Київ)",2940,0,29,7.0
"Головко_Андрій_Васильович",2938,1,58,7.0
"Погорєлов_Олексій_Васильович",2935,0,93,5.0
"Ковалевський_Єгор_Петрович",2931,0,139,3.0
"Волошин_Владислав_Валерійович",2923,0,95,6.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",2923,0,54,6.0
"Індустріальний_район_(Харків)",2920,0,84,7.0
"Харківський_апеляційний_суд",2911,0,25,7.0
"Мартиненко_Микола_Володимирович",2908,0,116,7.0
"Московський_район_(Харків)",2904,0,65,7.0
"Т-150_(трактор)",2897,0,24,7.0
"Оркестр_Че",2881,0,54,7.0
"Панч_Петро_Йосипович",2879,0,125,6.0
"Ігор_(Ісіченко)",2871,0,56,6.0
"Висоцький_Георгій_Миколайович",2869,0,277,3.0
"Вімм-Білль-Данн_Україна",2860,0,19,7.0
"302-й_зенітний_ракетний_полк_(Україна)",2855,1,46,7.0
"Осиповський_Тимофій_Федорович",2853,0,82,3.0
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",2825,0,94,7.0
"Галовський_де_Ласерда_Едмар",2812,0,63,6.0
"Нікольченко_Влада_Ігорівна",2800,0,246,4.0
"Бондар_Валерій_Юрійович",2798,0,323,5.0
"Ювілейний_проспект_(Харків)",2794,0,31,7.0
"Харківський_національний_медичний_університет",2781,0,24,7.0
"Київський_район_(Харків)",2779,0,66,7.0
"164-та_радіотехнічна_бригада_(Україна)",2769,0,30,7.0
"Харківська_(станція_метро)",2766,1,18,7.0
"Український_державний_університет_залізничного_транспорту",2759,0,27,7.0
"Цапюк_Степан_Кирилович",2741,0,244,5.0
"Мірошниченко_Євгенія_Семенівна",2741,0,49,7.0
"Єрмилов_Василь_Дмитрович",2738,0,66,5.0
"Проспект_Петра_Григоренка_(Харків)",2731,0,222,4.0
"Приступа_Едуард_Вікторович",2725,0,73,6.0
"Міщенко_Сергій_Григорович",2725,0,339,4.0
"Яковенко_Олександр_Павлович",2722,0,107,5.0
"ХТЗ-2511_(трактор)",2718,1,24,7.0
"Свято-Благовіщенський_кафедральний_собор_(Харків)",2709,0,93,7.0
"Литвинов_Олексій_Ігорович",2696,0,137,4.0
"III_Всеукраїнський_з'їзд_Рад",2686,0,47,6.0
"Донченко_Олесь_Васильович",2672,0,83,4.0
"Харківський_велосипедний_завод",2663,0,33,7.0
"Плотницький_Олег_Юрійович",2659,0,250,5.0
"Автошлях_М_18",2657,0,53,6.0
"Проросійські_виступи_у_Харкові_(2014)",2651,0,29,6.0
"Свято-Успенський_собор_(Харків)",2645,0,36,6.0
"Чичибабін_Борис_Олексійович",2639,0,59,5.0
"Бурачек_Микола_Григорович",2639,0,189,4.0
"Ранок_(видавництво,_Харків)",2624,0,102,6.0
"Півненко_Богдана_Іванівна",2618,0,135,5.0
"Рибалка_Сергій_Олександрович",2614,0,49,6.0
"Давтян_Олександр_Саркісович",2608,0,87,6.0
"Фесенко_Володимир_В'ячеславович",2596,0,30,6.0
"Манжура_Іван_Іванович",2593,0,84,5.0
"Касьян_Микола_Андрійович",2589,0,63,6.0
"Авангард_(літературна_група)",2572,0,173,3.0
"Нова_ґенерація",2569,0,161,4.0
"Мартос_Борис_Миколайович",2562,0,42,6.0
"Цаплієнко_Андрій_Юрійович",2553,0,53,5.0
"Остап_Вишня_(монета)",2551,0,695,1.0
"Тупицький_Олександр_Миколайович",2520,0,405,3.0
"Іванчик_Віктор_Петрович",2520,0,26,6.0
"Список_вулиць_Харкова_(Г)",2507,0,26,7.0
"Шульженко_Клавдія_Іванівна",2501,0,87,5.0
"Аваков_Олександр_Арсенович",2501,0,44,5.0
"Гнатов_Андрій_Вікторович",2500,0,51,6.0
"Гнєзділов_Ігор_Євгенович",2497,0,89,5.0
"Список_вулиць_Харкова_(В)",2479,0,21,7.0
"Лежньова_Ольга_Миколаївна",2473,0,35,6.0
"Однороженко_Олег_Анатолійович",2465,0,72,5.0
"Харківський_національний_автомобільно-дорожній_університет",2446,0,40,5.0
"Харківський_трамвай",2446,1,28,6.0
"Бій_на_Римарській",2441,0,227,5.0
"Суслов_Віктор_Іванович",2438,0,83,4.0
"Ананченко_Олександр_Євгенович",2428,0,54,5.0
"Водяной_Михайло_Григорович",2423,0,159,5.0
"Варченко_Іван_Григорович",2414,0,125,4.0
"Швайка_Ігор_Олександрович",2398,0,44,5.0
"Харківський_військовий_університет",2395,0,31,6.0
"Маліков_Віталій_Володимирович",2388,0,313,4.0
"Харківський_колегіум",2385,0,28,5.0
"Безсонов_Володимир_Васильович",2384,0,49,5.0
"Хвиля_Олександр_Леопольдович",2379,0,112,4.0
"Харківський_ботанічний_сад",2363,0,55,4.0
"Слобідський_район",2361,0,44,6.0
"Євдокимов_Валерій_Олександрович",2357,0,832,2.0
"Мисла_Мирослав_Іванович",2343,0,65,5.0
"Уда_(річка)",2324,0,40,5.0
"Торохтій_Олексій_Павлович",2310,0,118,4.0
"Баганець_Олексій_Васильович",2307,0,41,5.0
"Люлька_Архип_Михайлович",2306,0,93,5.0
"Синєгубов_Олег_Васильович",2305,2,878,18.0
"Електроважмаш",2286,0,34,5.0
"Колодуб_Лев_Миколайович",2285,0,346,3.0
Drudkh,2270,1,18,6.0
"Мейєр_Зайдер",2253,1,25,6.0
"Турист_(велосипед)",2236,0,32,6.0
"Барабашов_Микола_Павлович",2234,0,182,4.0
"Христюк_Павло_Оникійович",2222,0,41,4.5
"Петрицький_Анатолій_Галактіонович",2221,0,28,5.0
"Севрук_Юрій_Григорович",2217,0,104,5.0
"Мойсеєв_Станіслав_Анатолійович",2204,0,61,5.0
"Біловол_Олександр_Миколайович",2191,0,60,4.0
"БВМП-84",2190,0,26,6.0
"Харківський_бронетанковий_завод",2188,0,42,5.0
"Тлумак_Андрій_Богданович",2184,0,101,4.0
"ХТЗ-170_(трактор)",2181,0,19,6.0
"Крушельницький_Антін_Володиславович",2177,0,62,5.0
"Кулешов_Микола_Валерійович",2172,0,480,5.0
"Основ'янський_район",2160,0,28,5.0
"Дерегус_Михайло_Гордійович",2159,0,33,4.0
"Рота_поліції_«Східний_корпус»",2158,0,17,5.0
"Харківська_державна_наукова_бібліотека_імені_В._Г._Короленка",2153,0,24,5.0
"Іоано-Богословський_храм_(Харків)",2145,0,303,4.0
"Ліцей-інтернат_№23_«Кадетський_корпус»",2143,0,43,5.0
"Веракса_Максим_Олександрович",2140,0,67,3.5
"Михайлов_Борис_Андрійович",2139,0,32,5.0
"Немишлянський_район",2132,0,28,5.0
"Комарницький_Віталій_Мар'янович",2127,0,378,6.0
"Первомайський_Леонід_Соломонович",2127,0,32,5.0
"Вулиця_Бучми_(Харків)",2121,0,22,5.0
"Майдан_Конституції_(Харків)",2121,0,42,5.0
"Світлична_Надія_Олексіївна",2120,0,59,4.0
"Список_вулиць_Харкова_(Б)",2120,0,23,6.0
"Оплот_(бійцівський_клуб)",2096,0,243,4.0
"Полтавський_політехнічний_коледж",2096,0,29,5.0
"Дробицький_Яр",2093,0,39,4.0
"Вулиця_Євгена_Котляра_(Харків)",2091,0,18,5.5
"Національний_фармацевтичний_університет",2090,0,18,5.0
"Салтівка",2089,0,61,5.0
"Юнацька_спілка",2083,0,61,4.0
"Медведько_Олександр_Іванович",2079,0,25,5.0
"Московський_проспект_(Харків)",2061,0,32,5.0
"Іщенко_Микола_Анатолійович",2059,0,377,3.0
"Автошлях_E105",2054,0,24,5.0
"Стародубцев_Олександр_Євгенійович",2049,2,150,34.0
"Мамалуй_Олександр_Олексійович",2035,0,218,4.0
"Сумський_прикордонний_загін",2034,0,27,5.0
"Рогань_(пивзавод)",2032,0,24,5.0
"Полежака_Артем_Якович",2023,0,124,4.0
"Т-74_(трактор)",2023,0,25,5.0
"Толмачов_Віктор_Ілліч",2013,0,28,5.0
"Молодіжний_парк_(Харків)",2010,0,51,4.0
