name,total,min,max,median
"Тютюнник_Григір_Михайлович",789,11,40,24.5
"Список_вулиць_Харкова_(А)",777,0,66,26.5
"Шифрін_Яків_Соломонович",773,1,260,7.0
"Курченко_Сергій_Віталійович",765,11,53,20.5
"Папа_Гує",758,5,145,13.0
"Клочкова_Яна_Олександрівна",749,7,157,17.5
"Національний_юридичний_університет_імені_Ярослава_Мудрого",745,7,51,21.0
"Третьякова_Галина_Миколаївна",744,6,69,19.0
"Франко_Петро_Іванович",735,3,99,16.0
"Кузьмін_Ренат_Равелійович",732,5,193,13.0
"Кропивницький_Марко_Лукич",723,14,34,22.0
"Світлична_Юлія_Олександрівна",722,9,45,21.5
"Костомаров_Микола_Іванович",709,11,79,20.5
"Райнін_Ігор_Львович",699,3,72,17.5
"Сидоренко_Олександр_Аркадійович",697,9,71,17.0
"Заваров_Олександр_Анатолійович",695,3,265,10.0
"Федецький_Артем_Андрійович",692,10,42,20.0
"Кобін_Василь_Васильович",685,4,73,17.5
"Жадан_і_Собаки",671,5,78,16.5
"БТР-3",664,10,40,19.0
"Мечников_Ілля_Ілліч",653,10,29,20.5
"Бєлоусов_Євген_Вікторович",652,4,50,17.0
"Сухомлин_Сергій_Іванович",641,2,200,11.0
"Хоткевич_Гнат_Мартинович",632,9,29,20.0
"Михайлюта_Олег_Ігорович",616,10,66,16.0
"Держпром",605,12,30,17.5
"Фельдман_Олександр_Борисович",602,8,48,17.0
"Шевельов_Юрій_Володимирович",596,8,52,18.0
"Комаровський_Євген_Олегович",571,8,28,17.5
"Шелест_Петро_Юхимович",570,8,37,18.0
"Дар'я_Кобякова",564,8,28,16.0
"Антоненко-Давидович_Борис_Дмитрович",562,2,141,12.0
"Кальченко_Сергій_Віталійович",561,1,92,9.0
"Ситник_Артем_Сергійович",556,4,55,13.0
"Райони_Харкова",556,5,40,17.0
"Харківський_тракторний_завод",548,10,38,15.0
"Шахов_Сергій_Володимирович",544,0,41,16.0
"Т-150К_(трактор)",544,8,32,16.0
"Бажан_Микола_Платонович",536,8,31,15.5
"Україна_(велосипед)",525,7,33,15.0
"Карасьов_Вадим_Юрійович",519,2,77,9.5
"Ложкін_Борис_Євгенович",517,6,38,16.0
"Бєсєдін_Артем_Юрійович",514,2,76,11.0
"Марко_Девич",512,4,89,12.5
"Геращенко_Антон_Юрійович",512,3,74,13.5
"Мікац_Олег_Михайлович",503,4,25,17.0
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",502,7,32,15.5
"Кекелія_Віра_Варламівна",502,1,169,7.0
"Купрейчик_Ірина_Валеріївна",502,5,34,15.0
"Німченко_Василь_Іванович",498,1,167,6.0
"Кравченко_Володимир_Васильович",486,0,348,1.5
"Бурмака_Марія_Вікторівна",485,3,28,15.5
"Ніколюк_Віктор_Дмитрович",478,2,42,14.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",476,2,81,8.5
"Івашко_Володимир_Антонович",467,7,26,13.0
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",467,7,32,13.0
"Т-80УД",466,8,21,15.0
"Т-84-120_«Ятаган»",461,6,23,14.0
"Кириченко_Раїса_Опанасівна",452,5,30,14.0
"Бугай_Денис_Володимирович",451,0,149,5.0
"Металіст_(стадіон)",448,5,27,13.5
"Буряк_Леонід_Йосипович",447,4,59,11.0
"Шокін_Віктор_Миколайович",443,4,45,12.0
"Гмиря_Борис_Романович",443,2,98,7.0
"Кузьмук_Олександр_Іванович",442,4,39,11.0
"Пшонка_Віктор_Павлович",436,6,36,12.0
"Веніславський_Федір_Володимирович",435,1,145,7.0
"Завод_імені_В._О._Малишева",431,5,22,14.0
"Барабашово",430,6,31,12.0
"Худжамов_Рустам_Махмудкулович",427,1,91,7.5
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",426,5,28,13.0
"Стець_Юрій_Ярославович",423,6,33,11.0
"Харків-Пасажирський",422,3,22,14.0
"Автошлях_М_03",421,3,24,13.0
"Харківський_національний_університет_будівництва_й_архітектури",414,0,25,13.0
"Кушнарьов_Євген_Петрович",412,3,26,12.0
"Гутцайт_Оксана_Петрівна",407,1,58,7.0
"Сад_імені_Тараса_Шевченка_(Харків)",405,6,31,11.0
"Чечетов_Михайло_Васильович",405,3,48,10.0
"Павелко_Андрій_Васильович",401,5,24,12.0
"Семенюк-Самсоненко_Валентина_Петрівна",400,5,31,10.0
"Міжнародний_аеропорт_«Харків»",400,4,25,11.5
"Сільченко_Катерина_Леонідівна",398,1,85,7.5
"Кириленко_Павло_Олександрович",397,4,22,13.5
"Ярославський_Олександр_Владиленович",397,3,20,12.5
"Список_станцій_Харківського_метрополітену",396,5,24,12.0
"Шпенов_Дмитро_Юрійович",393,1,115,7.0
"Харківська_міська_рада",392,1,20,13.0
"Національний_технічний_університет_«Харківський_політехнічний_інститут»",392,3,22,12.0
"Лавринович_Олександр_Володимирович",392,2,33,10.5
"Багалій_Дмитро_Іванович",391,6,24,12.0
"Харківське_державне_авіаційне_виробниче_підприємство",390,1,60,10.5
"Історія_Харкова",389,3,48,10.5
"Шенцев_Дмитро_Олексійович",389,2,50,11.5
"Національна_академія_Національної_гвардії_України",388,5,22,11.5
"Андрієвський_Олександр_Петрович",387,1,120,5.5
"Національний_заслужений_академічний_український_народний_хор_України_імені_Григорія_Верьовки",386,6,23,11.0
"Майк_Йогансен",384,2,27,12.5
"Харківський_національний_університет_радіоелектроніки",378,1,25,11.0
"Атрошенко_Владислав_Анатолійович",377,5,25,12.0
"Назаренко_Сергій_Юрійович",376,2,53,8.0
"Фатєєва_Наталя_Миколаївна",372,2,91,9.5
"Національний_університет_фізичного_виховання_і_спорту_України",372,6,23,11.0
"Ландау_Лев_Давидович",372,5,19,11.0
"Майдан_Свободи_(Харків)",371,3,42,9.0
"Білецький_Володимир_Стефанович",367,1,34,10.0
"Східне_оперативно-територіальне_об'єднання_НГУ",366,2,26,11.5
"Богословська_Інна_Германівна",365,3,34,9.0
"Світличний_Іван_Олексійович",364,3,29,11.0
"Тютюнник_Григорій_Михайлович",363,3,68,9.0
DCH,362,6,23,11.0
"Бондаренко_Олег_Володимирович",361,1,50,7.0
"Гулак-Артемовський_Петро_Петрович",361,3,20,11.0
"Клуб_сімейного_дозвілля",358,3,28,10.5
"Калюжняк_Анатолій_Миколайович",355,2,46,8.5
"Т-012_(трактор)",354,3,23,9.5
"Аласанія_Зурабі_Григорович",352,1,160,6.0
"Національний_університет_цивільного_захисту_України",352,4,32,10.0
"Шаповалов_Юрій_Анатолійович",351,1,42,9.0
"Ракло",351,2,22,11.0
"Парк_імені_Максима_Горького_(Харків)",349,4,21,10.5
"Чикаленко_Євген_Харламович",347,2,31,9.5
"Ушкалов_Леонід_Володимирович",345,4,24,10.0
"Трублаїні_Микола_Петрович",344,3,23,11.0
"Список_вулиць_Харкова_(К)",334,0,23,11.0
"Вовчанчин_Ігор_Ярославович",332,3,26,9.0
"Харківський_апеляційний_суд",332,0,23,11.0
"Сушко_Павло_Миколайович",331,1,27,8.5
"Михайль_Семенко",329,4,19,10.0
"Луганський_прикордонний_загін",327,2,20,10.0
"Місюра_Вадим_Ярославович",327,3,26,9.0
"Гнатов_Андрій_Вікторович",326,2,51,8.0
"Депеш_Мод",325,3,19,10.0
"Черниш_Вадим_Олегович",325,0,116,4.0
"Харківський_національний_університет_внутрішніх_справ",323,1,22,9.0
"Харківська_гуманітарно-педагогічна_академія",321,0,30,9.0
"Пилипишин_Віктор_Петрович",318,2,18,10.0
"Лунченко_Валерій_Валерійович",318,1,25,9.0
"Писаренко_Валерій_Володимирович",316,2,43,7.0
"Т-16_(трактор)",313,4,20,9.0
"Видавець_Олександр_Савчук",310,3,27,9.0
"Женченко_Віктор_Васильович",308,1,25,9.5
"5-та_окрема_бригада_НГ_(Україна)",305,3,20,8.5
"Українська_академія_друкарства",302,1,16,10.0
"Список_вулиць_Харкова_(М)",300,0,22,10.0
"Пам'ятник_Тарасові_Шевченку_(Харків)",300,3,21,8.0
"Березіль",299,0,19,9.0
"Слово_(будинок)",296,0,47,7.0
"Нестеренко_Кирилл_Олександрович",295,2,39,7.0
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",291,1,18,10.0
"Яровий_Сергій_Анатолійович",289,2,30,8.0
"Таранушенко_Стефан_Андрійович",287,3,26,8.0
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",286,3,20,8.0
"Автошлях_М_18",286,0,39,7.5
"Межевікін_Євген_Миколайович",284,2,16,9.0
"Іонушас_Сергій_Костянтинович",284,1,36,7.0
"Ужвій_Наталія_Михайлівна",282,2,18,9.0
"Техноком",282,1,21,8.0
"Воробей_Андрій_Олексійович",281,2,18,8.5
"302-й_зенітний_ракетний_полк_(Україна)",280,2,19,8.0
"Сердюк_Лесь_Олександрович",280,2,26,8.0
"Лимонов_Едуард_Веніамінович",279,5,15,8.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",278,2,17,8.0
"Литвинов_Олексій_Ігорович",276,1,59,5.0
"Танасевич_Олена_Віталіївна",276,1,21,9.0
"Безсонов_Володимир_Васильович",272,1,49,6.5
"Харківське_конструкторське_бюро_машинобудування",272,1,23,7.0
"ХТЗ-2511_(трактор)",271,3,17,8.0
"Березовський_Денис_Валентинович",271,2,19,7.5
"Лукашев_Олександр_Анатолійович",271,0,46,8.5
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",270,2,20,8.0
"Сокуренко_Валерій_Васильович",270,2,32,7.0
"Нойок_Олександр_Вікторович",268,0,27,5.0
"Немілостівий_Віталій_Олександрович",266,0,189,2.0
"Франков_Артем_Вадимович",266,1,33,5.0
"Молодіжний_парк_(Харків)",265,1,15,8.5
"Колесніченко_Вадим_Васильович",264,2,14,8.0
"164-та_радіотехнічна_бригада_(Україна)",264,1,21,7.0
"Турист_(велосипед)",262,3,15,8.0
"Список_вулиць_Харкова_(С)",261,0,19,9.0
"Гладкий_Олександр_Миколайович",261,3,22,7.0
"Тесленко_Данило_Ігорович",261,3,22,7.5
"Алчевський_Олексій_Кирилович",259,0,37,5.0
"Комарницький_Віталій_Мар'янович",257,1,19,8.0
"Цапюк_Степан_Кирилович",257,1,22,6.5
"Лежньова_Ольга_Миколаївна",256,1,28,6.0
"Отамановський_Валентин_Дмитрович",254,0,202,1.0
"Михайлов_Борис_Андрійович",254,2,25,7.0
"Українська_медична_стоматологічна_академія",254,2,21,8.0
Nokturnal_Mortum,253,1,18,8.0
"Курчатов_Ігор_Васильович",252,2,16,7.5
"Харківська_(станція_метро)",252,3,13,8.0
"Мельничук_Микола_Олегович",251,1,45,5.0
"Гапчинська_Євгенія_Геннадіївна",250,1,15,7.0
"Турбоатом",249,1,20,6.5
"Суслов_Віктор_Іванович",248,0,83,3.0
"Мусіяка_Віктор_Лаврентійович",248,1,20,6.5
"Олійник_Володимир_Миколайович",247,1,23,8.0
"Шевченківський_район_(Харків)",247,0,18,7.0
"Косач_Михайло_Петрович",245,2,24,6.0
"Осадча_Віра_Миколаївна",245,2,22,6.5
"Оркестр_Че",244,4,15,6.5
"Харківський_велосипедний_завод",243,1,13,7.0
"Волошин_Владислав_Валерійович",243,1,31,6.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",243,2,19,7.0
"Одеська_(станція_метро,_Харків)",243,2,18,7.5
"Фукс_Павло_Якович",243,2,14,8.0
"Потебня_Олександр_Опанасович",242,0,15,8.0
"Красносельський_Вадим_Миколайович",242,3,35,7.0
"Демчина_Павло_Володимирович",241,1,15,7.0
"Фоменко_Михайло_Іванович",241,2,33,6.0
"Кирющенко_Олексій_Адольфович",240,2,13,7.0
"Васильківський_Сергій_Іванович",238,2,15,7.5
"Плетньов_Кирило_Володимирович",237,2,16,7.0
"Рубін_Едуард_Юхимович",237,1,28,7.5
"Габель_Августина_Станіславівна",236,0,26,6.0
"Калиниченко_Максим_Сергійович",236,0,47,4.0
"Жаботинський_Леонід_Іванович",236,1,16,7.5
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",235,0,22,6.5
"Харківський_трамвай",234,1,19,7.5
Drudkh,231,1,15,7.0
"Гегедош_Роберт_Володимирович",229,1,24,6.0
"Кривенко_Віктор_Миколайович",228,1,22,7.0
"Будинок_«Слово»_(фільм,_2017)",227,1,17,6.0
"Шуст_Богдан_Романович",225,2,15,7.0
"Головко_Андрій_Васильович",225,1,17,6.0
"Братство_тарасівців",223,0,18,6.0
"Український_державний_університет_залізничного_транспорту",223,1,18,6.0
"Київське_вище_військове_інженерне_училище_зв'язку",223,1,22,6.5
"Загорій_Гліб_Володимирович",222,2,17,5.0
"Ліцей-інтернат_№23_«Кадетський_корпус»",221,1,43,5.0
"Мартиненко_Микола_Володимирович",221,0,34,5.5
"Однороженко_Олег_Анатолійович",220,1,18,6.0
"Автошлях_E105",218,1,20,6.0
"Мейєр_Зайдер",217,1,15,7.5
"Населення_Харкова",217,2,12,7.0
"Харківське_шосе_(Київ)",216,1,15,6.5
"Худоб'як_Ігор_Орестович",215,1,23,5.0
"Бублик_Юрій_Васильович",213,1,34,5.5
"Кацуба_Сергій_Володимирович",213,0,40,3.0
"Ювілейний_проспект_(Харків)",211,2,12,7.0
"Магомедов_Муса_Сергоєвич",211,1,50,8.0
"Чубарева_Ольга_Олексіївна",210,0,30,3.0
"Приступа_Едуард_Вікторович",210,1,45,5.0
"Смолич_Юрій_Корнійович",209,0,17,6.0
"Харківський_національний_медичний_університет",209,2,16,6.0
"Остроградський_Михайло_Васильович",209,0,14,6.0
"Мегабанк",209,0,25,6.0
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",208,1,14,8.0
"Денисенко_Анатолій_Петрович",208,1,14,6.5
"Вовк_Павло_Вячеславович",208,0,39,4.0
"Олійник_Денис_Вікторович",208,1,31,5.0
"Саржин_Яр",208,1,23,5.5
"Косинка_Григорій_Михайлович",204,0,13,6.0
"Харківський_національний_автомобільно-дорожній_університет",204,1,19,5.5
"Крушельницький_Антін_Володиславович",204,0,62,4.0
"Мурдій_Ігор_Юрійович",204,0,22,6.0
"Кірш_Олександр_Вікторович",202,1,16,6.0
"Шалімов_Олександр_Олексійович",199,1,14,6.0
"Рогань_(пивзавод)",198,1,12,6.0
"Список_вулиць_Харкова_(Г)",197,0,16,8.0
"Лисенко_Володимир_Володимирович",196,0,27,5.0
"Козелков_Сергій_Вікторович",196,0,36,2.5
"Т-150_(трактор)",195,1,17,6.0
"Гецко_Іван_Михайлович",195,0,28,4.0
"Бучма_Амвросій_Максиміліанович",195,1,19,5.0
"Вернадський_Іван_Васильович",195,0,12,6.0
"Касьян_Микола_Андрійович",194,0,12,6.0
"Вулиця_Євгена_Котляра_(Харків)",192,1,12,6.5
"Список_вулиць_Харкова_(П)",192,0,14,6.5
"БВМП-84",191,1,13,6.0
"Рудницький_Степан_Львович",191,1,14,4.0
"Фомін_Руслан_Миколайович",191,0,28,5.0
"Список_вулиць_Харкова_(В)",190,0,19,5.5
"Київський_район_(Харків)",190,0,13,5.0
"Перемога_(станція_метро,_Харків)",188,1,14,5.0
"Сумський_прикордонний_загін",187,0,13,5.5
"Вімм-Білль-Данн_Україна",187,0,10,6.0
"Водяной_Михайло_Григорович",186,0,16,5.0
"Тацій_Василь_Якович",185,1,18,5.0
"Аваков_Олександр_Арсенович",185,0,44,3.5
"Слобідський_район",185,0,23,5.5
"Одарченко_Андрій_Миколайович",183,0,20,5.5
"Саймон_Кузнець",183,0,14,6.0
"Пивоваров_Євген_Павлович",183,0,17,5.0
"Кацуба_Володимир_Михайлович",183,0,24,3.0
"Рибалка_Сергій_Олександрович",182,0,12,6.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",182,1,13,5.0
"Іванчик_Віктор_Петрович",181,0,21,4.5
"Список_вулиць_Харкова_(Т)",181,0,15,5.0
"Забіла_Наталя_Львівна",181,0,15,4.5
"Мороз_Володимир_Вікторович",181,2,34,6.0
"Тимченко_Йосип_Андрійович",180,0,19,6.0
"ХТЗ-170_(трактор)",180,0,10,6.0
"Бабич_Олександр_Олександрович",178,1,24,4.0
"Індустріальний_район_(Харків)",177,1,13,5.0
"Московський_район_(Харків)",177,1,11,5.0
"Євдокимов_Володимир_Миколайович",176,0,41,4.0
"Харківський_військовий_університет",176,0,17,5.0
"Галовський_де_Ласерда_Едмар",175,1,14,5.0
"Демченко_Андрій_Анатолійович",174,0,25,5.5
"Харківський_національний_аграрний_університет_імені_В._В._Докучаєва",173,0,16,4.0
"Медведько_Олександр_Іванович",172,1,25,5.0
"Давтян_Олександр_Саркісович",172,0,11,5.0
"Зотько_Іван_В'ячеславович",172,0,31,4.0
"Буроменський_Михайло_Всеволодович",172,0,45,4.0
"Клейтон_Шав'єр",172,0,51,3.0
"Рота_поліції_«Східний_корпус»",171,0,12,5.0
"Севрук_Юрій_Григорович",170,0,23,4.0
"Дмитрієв_Анатолій_Анатолійович",170,0,13,4.5
"Німецька_окупація_Харкова",170,0,39,4.0
"Харківська_губернія",169,1,11,5.0
"Шульженко_Клавдія_Іванівна",169,1,17,5.0
"Жуйков_Костянтин_Миколайович",168,1,18,4.5
"Покровський_собор_(Харків)",167,1,42,4.0
Velotrade,166,1,11,5.0
"Подгорна_Вікторія_Валентинівна",166,1,22,4.5
"Ведель_Артем_Лук'янович",165,1,14,4.0
"Захар_Май",164,3,12,5.0
"Нікольченко_Влада_Ігорівна",164,0,19,5.0
"Всесвіт_(журнал)",164,1,14,4.5
"Петренко_Михайло_Миколайович",164,1,10,5.0
"Мірошниченко_Євгенія_Семенівна",164,1,12,4.5
"Пальма_Мерцалова",164,1,21,3.0
"Колісник_Анна_Сергіївна",163,1,26,5.0
"Список_вулиць_Харкова_(Б)",163,1,12,6.0
"Могилко_Костянтин_Вікторович",163,0,15,4.0
"Губерман_Ігор_Миронович",162,1,15,4.0
"Микиша_Дмитро_Сергійович",162,0,18,5.0
"Литовченко_Геннадій_Володимирович",161,1,15,4.0
"Ігор_(Ісіченко)",161,1,12,4.0
"Баганець_Олексій_Васильович",161,0,22,4.0
"Ананченко_Олександр_Євгенович",161,1,11,5.0
"ПЗМ-2",161,0,14,4.5
"Козловський_Іван_Семенович",161,1,14,4.5
"Дьомін_Олег_Олексійович",160,0,24,4.0
"Основ'янський_район",160,0,15,4.0
"Проросійські_виступи_у_Харкові_(2014)",160,1,11,4.0
"Пам'ятники_Харкова",159,0,12,4.0
"Вагнєр_Вікторія_Олександрівна",159,0,31,4.0
"Українська_народна_партія_(1902)",159,1,12,5.0
"Антонович_Дмитро_Володимирович",159,0,11,4.5
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",158,0,9,5.0
"Харківський_бронетанковий_завод",157,1,11,4.5
"Ейфелева_вежа_(Харків)",157,0,10,5.0
"Хвиля_Олександр_Леопольдович",156,0,26,3.5
"Бова_Юрій_Анатолійович",156,1,12,4.0
"Харків_(річка)",156,0,13,5.0
"Харківський_тролейбус",156,0,17,4.0
"Семиноженко_Володимир_Петрович",156,0,16,4.0
"Бакумов_Олександр_Сергійович",156,2,21,8.0
"Майдан_Конституції_(Харків)",155,1,14,4.0
"Толмачов_Віктор_Ілліч",155,1,10,4.5
"Свято-Благовіщенський_кафедральний_собор_(Харків)",154,0,15,4.5
"Салтівка",154,1,10,4.0
"Яковенко_Павло_Олександрович",154,0,19,4.0
"Гриньов_Володимир_Борисович",153,0,25,3.0
"Кнорозов_Юрій_Валентинович",153,0,16,4.0
"Кошелєва_Альона_Володимирівна",153,0,26,2.5
"Любота_Дмитро_Валерійович",151,1,20,7.0
"Рибальченко_Вадим_Миколайович",151,1,26,3.0
"Житлобуд-1_(футбольний_клуб)",151,0,30,3.0
"ХАДО",151,1,9,5.0
"Болбат_Сергій_Сергійович",150,1,46,3.0
"Андоленко_Карина_В'ячеславівна",150,1,12,4.0
"Гнєзділов_Ігор_Євгенович",150,1,12,4.0
"Запорожець_Андрій_Олександрович",150,1,20,4.0
"Туган-Барановський_Михайло_Іванович",149,1,14,4.0
"Д-4_(велосипедний_двигун)",149,1,11,4.0
"Ранок_(видавництво,_Харків)",149,1,10,4.0
"Палладін_Олександр_Володимирович",149,0,13,4.0
"Жилін_Євген_Володимирович",149,0,9,4.0
"Національний_фармацевтичний_університет",148,1,15,4.0
"Паламарчук_Микола_Петрович",148,0,13,4.5
"Доскоч_Ізидор_Олексійович",148,0,48,2.0
"Бондар_Валерій_Юрійович",147,1,22,3.0
"Вулиця_Бучми_(Харків)",146,0,11,4.0
"Хладопром",146,1,12,4.5
"Кожемяко_Всеволод_Сергійович",146,0,12,4.0
"Немишлянський_район",145,0,12,4.0
"Кисленко_Сергій_Віталійович",145,1,28,3.0
"Жидков_Костянтин_Сергійович",145,0,23,3.0
"Калюжний_Іван_Володимирович",145,1,18,3.0
"Іщенко_Микола_Анатолійович",144,0,15,3.0
"Геліос_(футбольний_клуб)",144,1,10,5.0
"Яковенко_Олександр_Павлович",144,0,16,4.0
"Люлька_Архип_Михайлович",144,1,13,4.0
"Харківська_канатна_дорога",144,1,9,5.0
"Савкін_Олег_Володимирович",144,0,19,4.0
"Тлумак_Андрій_Богданович",144,1,13,5.0
"Васильєв_Геннадій_Андрійович",144,1,17,4.0
"Герб_Харкова",144,0,12,4.0
"Петренко_Олексій_Васильович",143,1,10,4.0
"Алехандро_Гомес",143,1,14,4.0
"Василь_Еллан-Блакитний",143,1,10,4.0
"Цаплієнко_Андрій_Юрійович",143,0,16,3.5
"Балабуєв_Петро_Васильович",142,1,11,4.0
"Таран-Терен_Віктор_Васильович",142,1,19,3.0
"Вулиця_Велика_Панасівська_(Харків)",142,1,24,3.0
"Аїла_Юссуф",141,0,11,4.5
"Данілов_Віталій_Богданович",140,0,12,4.0
"Генрі_Лайон_Олді",140,1,11,4.0
"Алфімова_Людмила_Іванівна",139,1,28,3.5
"Проспект_Петра_Григоренка_(Харків)",139,0,12,4.0
"Халімон_Павло_Віталійович",139,4,28,7.5
"Алчевська_Христина_Данилівна",138,0,11,3.5
"Гнатенко_Валерій_Сергійович",138,1,25,6.5
"Т-74_(трактор)",138,0,12,4.0
"Дзеркальний_струмінь",137,0,19,4.0
"Сікорський_Ігор_Олександрович",136,0,23,4.0
"Новобаварський_район",136,0,11,4.0
"Мойсеєв_Станіслав_Анатолійович",136,1,12,4.0
"Гордійчук_Володимир_Іванович",135,1,10,4.0
"Московський_проспект_(Харків)",135,1,10,3.5
"Інститут_неврології,_психіатрії_та_наркології_НАМН_України",135,1,12,4.0
"Арсенал_(Харків)",135,1,13,4.0
"Люди,_пов'язані_з_Харковом",134,0,52,2.0
"Балтача_Сергій_Павлович",134,1,16,4.0
"Добкін_Дмитро_Маркович",133,1,8,4.0
Thrash!,133,1,7,4.0
"Марченко_Володимир_Романович",133,0,28,3.0
"Смокович_Михайло_Іванович",133,0,19,4.0
"Сумська_вулиця_(Харків)",133,0,15,3.5
"Бекетов_Олексій_Миколайович",132,1,12,4.0
"Толмачов_Ігор_Олександрович",132,1,28,2.0
"Яценко_Олександр_Іванович_(футболіст)",131,0,23,3.0
"Список_вулиць_Харкова_(Л)",131,0,13,4.0
"Удовиченко_Олександр_Іванович",131,0,13,4.0
"Дунаєвський_Ісак_Осипович",131,1,14,4.0
"Бандурка_Олександр_Маркович",131,0,10,4.0
"Харківська_державна_академія_культури",130,0,11,3.0
"Червона_Яна_Михайлівна",130,0,17,3.5
"Хосе_Ернесто_Соса",129,1,10,3.0
