name,total,min,max,median
"Лисенко_Микола_Віталійович",1249,21,65,37.5
"Харківський_метрополітен",1240,26,56,38.0
"Танок_на_майдані_Конґо",1240,22,74,37.0
"Кірш_Олександр_Вікторович",1238,3,177,29.5
"Шпенов_Дмитро_Юрійович",1183,2,253,10.0
"Лесь_Курбас",1178,18,73,36.0
"Світлична_Юлія_Олександрівна",1173,10,95,36.0
"Бондар_Віктор_Васильович",1150,5,194,27.0
"Остап_Вишня",1120,19,80,33.0
"Лубінець_Дмитро_Валерійович",1084,7,276,17.0
"Гончар_Олесь_Терентійович",1078,17,113,33.0
"Іван_Багряний",1072,18,48,33.0
"Калюжняк_Анатолій_Миколайович",1055,4,120,19.0
"Мурдій_Ігор_Юрійович",1055,6,247,16.0
"Кірпа_Георгій_Миколайович",1053,20,48,33.5
"Грінченко_Борис_Дмитрович",1049,14,66,30.0
"БТР-3",1011,10,117,28.0
"Комарницький_Віталій_Мар'янович",1007,4,378,16.0
"Другий_апеляційний_адміністративний_суд",1006,5,61,35.5
"Дідік_Данило_Андрійович",1002,1,315,7.5
"Юзеф_Пілсудський",1000,20,40,32.0
"Металіст_1925",998,8,70,28.5
"Сосюра_Володимир_Миколайович",969,12,100,28.0
"Фельдман_Олександр_Борисович",946,9,167,20.0
"Перша_столиця_України",915,14,68,25.0
"Кузьмін_Ренат_Равелійович",906,4,123,14.5
"Квітка-Основ'яненко_Григорій_Федорович",899,16,41,27.5
"Парк_залізничників_станції_Основа",889,0,315,1.0
"Список_вулиць_Харкова_(А)",877,1,54,28.5
"Кропивницький_Марко_Лукич",873,18,46,25.5
"Совсун_Інна_Романівна",872,7,121,21.0
"Биков_Леонід_Федорович",869,17,58,25.0
"Шевельов_Юрій_Володимирович",845,5,175,12.0
"Аннабелла_Моріна",840,1,230,6.0
"Бублик_Юрій_Васильович",830,7,80,25.5
"Мина_Мазайло",829,10,43,25.0
"Добкін_Дмитро_Маркович",801,4,81,22.0
"Мечников_Ілля_Ілліч",801,11,173,19.5
"Райнін_Ігор_Львович",799,11,63,23.0
"Кривенко_Віктор_Миколайович",798,4,51,25.0
"Яворницький_Дмитро_Іванович",793,7,119,15.0
"Металіст_(Харків)",793,11,58,23.0
"Маркевич_Мирон_Богданович",792,8,59,22.5
"Заріцька_Олександра_Сергіївна",780,6,97,18.5
"Гурченко_Людмила_Марківна",764,11,54,22.0
"Комаровський_Євген_Олегович",762,13,38,23.5
"Семиноженко_Володимир_Петрович",752,3,56,20.0
5'nizza,748,12,68,22.5
"Яновський_Юрій_Іванович",747,13,41,23.0
"Хоткевич_Гнат_Мартинович",733,1,116,14.5
"Костомаров_Микола_Іванович",727,11,51,21.0
"Т-25_(трактор)",725,11,32,23.5
"Т-84У_«Оплот»",721,9,37,20.5
"Національний_технічний_університет_«Харківський_політехнічний_інститут»",716,8,50,21.5
"Підмогильний_Валер'ян_Петрович",709,8,44,20.5
"Поводир_(фільм,_2013)",703,11,36,22.0
"Євдокимов_Валерій_Олександрович",694,0,426,4.0
"Харківський_національний_університет_будівництва_й_архітектури",689,10,43,20.5
"Карасьов_Вадим_Юрійович",671,5,69,17.5
"Тютюнник_Григір_Михайлович",666,10,36,21.0
"Чечетов_Михайло_Васильович",653,5,80,17.5
"Німченко_Василь_Іванович",647,3,64,17.0
"Геращенко_Антон_Юрійович",646,7,58,20.5
"Курченко_Сергій_Віталійович",646,10,34,20.5
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",643,9,38,21.0
"Папа_Гує",642,2,127,7.0
"Біловол_Олександр_Миколайович",612,3,60,16.5
"Харківський_національний_автомобільно-дорожній_університет",608,4,40,18.0
"Дар'я_Кобякова",603,9,35,19.0
"Ситник_Артем_Сергійович",601,7,55,16.5
"Мікац_Олег_Михайлович",601,9,38,17.5
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",601,9,40,16.0
"Райони_Харкова",598,6,34,20.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",595,6,34,16.5
"Бурмака_Марія_Вікторівна",595,4,89,14.0
"Кушнарьов_Євген_Петрович",591,4,41,19.5
"Сидоренко_Олександр_Аркадійович",582,4,51,17.5
"Буханевич_Олександр_Миколайович",581,0,56,20.5
"Харківська_гуманітарно-педагогічна_академія",579,5,40,17.0
"Франко_Петро_Іванович",561,9,38,17.5
"Ложкін_Борис_Євгенович",560,6,30,17.5
"Ромеро_Бонфим_Марлос",558,5,161,11.5
"Атрошенко_Владислав_Анатолійович",548,6,37,15.0
"Бушуєв_Костянтин_Володимирович",547,1,75,15.0
"Пивоваров_Євген_Павлович",547,3,114,9.5
"Національна_академія_Національної_гвардії_України",544,8,31,17.0
"Цапюк_Степан_Кирилович",543,7,40,14.5
"Кошелєва_Альона_Володимирівна",540,4,70,12.0
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",538,6,29,16.5
"Алехандро_Гомес",536,0,170,5.0
"Рубін_Едуард_Юхимович",536,1,79,10.5
"Сухомлин_Сергій_Іванович",530,4,200,10.5
"Бєлоусов_Євген_Вікторович",530,1,68,13.0
"Україна_(велосипед)",527,7,26,16.0
"Михайлюта_Олег_Ігорович",524,7,44,13.5
"Стець_Юрій_Ярославович",520,3,33,14.5
"Богословська_Інна_Германівна",517,6,60,14.0
"Шелест_Петро_Юхимович",517,9,25,15.0
"Держпром",515,8,35,16.0
"Пилипишин_Віктор_Петрович",514,7,37,14.5
"Кацуба_Володимир_Михайлович",511,1,52,12.5
"Нойок_Олександр_Вікторович",511,0,89,5.0
"Національний_університет_цивільного_захисту_України",508,6,31,15.0
"Клочкова_Яна_Олександрівна",505,7,30,16.0
"Купрейчик_Ірина_Валеріївна",505,4,45,13.5
"Шуст_Богдан_Романович",498,0,142,7.5
"Пшонка_Віктор_Павлович",495,7,42,15.0
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",491,6,27,15.5
"Харківський_тракторний_завод",489,6,26,14.5
"Національний_університет_фізичного_виховання_і_спорту_України",486,7,28,15.5
"Тайсон_Барселлос_Фреда",481,3,101,10.0
"Східне_оперативно-територіальне_об'єднання_НГУ",479,5,26,14.5
"Мисик_Володимир_Юрійович",479,1,145,7.0
"Павелко_Андрій_Васильович",477,3,35,13.0
"Багалій_Дмитро_Іванович",475,0,86,7.0
"Ярославський_Олександр_Владиленович",467,6,21,14.5
"Сокуренко_Валерій_Васильович",466,2,36,11.5
"Бажан_Микола_Платонович",463,4,25,15.0
"Фукс_Павло_Якович",462,3,40,11.0
"Харківська_міська_рада",461,4,32,12.0
"Завод_імені_В._О._Малишева",460,5,30,14.0
"Жадан_і_Собаки",458,6,23,13.0
"Шокін_Віктор_Миколайович",457,6,28,13.0
"Список_станцій_Харківського_метрополітену",456,5,30,13.0
"Вернадський_Іван_Васильович",456,1,59,11.5
"Автошлях_М_03",453,2,35,13.0
"Міжнародний_аеропорт_«Харків»",452,7,30,14.0
"Харківський_національний_університет_радіоелектроніки",450,4,37,14.0
"Івашко_Володимир_Антонович",449,3,30,14.5
"Яровий_Сергій_Анатолійович",445,2,48,10.5
"Богатирьова_Раїса_Василівна",445,5,22,13.0
"Барабашово",445,5,24,13.0
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",443,6,27,13.5
"Дозор-Б",442,4,27,14.0
"Кучер_Олександр_Миколайович",442,2,98,7.0
"Бова_Юрій_Анатолійович",438,4,33,13.5
"Т-150К_(трактор)",436,6,21,14.0
"Антоненко-Давидович_Борис_Дмитрович",430,4,39,13.0
"Семенюк-Самсоненко_Валентина_Петрівна",429,4,35,13.0
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",426,3,28,13.0
"Українська_академія_друкарства",422,3,32,13.0
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",419,4,28,13.0
"Міщенко_Сергій_Григорович",417,1,57,11.0
"Кацуба_Сергій_Володимирович",414,3,34,8.5
"Фатєєва_Наталя_Миколаївна",413,4,47,9.5
"Одарченко_Андрій_Миколайович",412,2,64,9.0
"Косач_Михайло_Петрович",404,1,73,8.0
"Т-84-120_«Ятаган»",402,3,22,12.5
"Кузьмук_Олександр_Іванович",402,4,26,11.5
"Харківський_національний_університет_внутрішніх_справ",402,4,23,13.0
"Чикаленко_Євген_Харламович",401,4,26,12.0
"Ушкалов_Леонід_Володимирович",398,1,84,4.0
"Ніколюк_Віктор_Дмитрович",396,2,26,13.0
"Фаринник_Василь_Іванович",395,1,30,10.0
"Плетньов_Кирило_Володимирович",395,2,62,8.5
"Загорій_Гліб_Володимирович",392,3,76,8.0
"Гулак-Артемовський_Петро_Петрович",392,4,29,12.0
"Березіль",387,4,23,11.5
"Молодіжний_парк_(Харків)",384,0,51,8.5
"Соболь_Едуард_Олександрович",384,1,69,6.5
"Харківський_апеляційний_суд",381,2,25,12.0
"Марко_Девич",379,2,35,10.0
"Кальченко_Сергій_Віталійович",379,3,59,7.5
"Курчатов_Ігор_Васильович",376,4,46,11.0
"Ландау_Лев_Давидович",375,6,19,11.0
"Ракло",374,3,43,11.0
"Список_вулиць_Харкова_(К)",372,1,25,12.0
"Демчина_Павло_Володимирович",369,3,25,10.5
"Михайлов_Борис_Андрійович",369,2,32,10.0
"Васильківський_Сергій_Іванович",363,2,35,7.0
"Список_вулиць_Харкова_(М)",362,1,32,11.0
"Заваров_Олександр_Анатолійович",362,1,37,9.0
"Майдан_Свободи_(Харків)",362,3,41,9.5
"Танасевич_Олена_Віталіївна",358,1,24,11.0
"Українська_медична_стоматологічна_академія",356,1,32,11.5
"Баганець_Олексій_Васильович",355,0,36,11.0
"Назаренко_Сергій_Юрійович",354,1,113,6.0
"Білецький_Володимир_Стефанович",353,1,51,9.0
"Деркач_Борис_Юрійович",350,0,152,4.0
"Петренко_Олег_Миколайович",348,2,23,10.5
"Видавець_Олександр_Савчук",348,0,87,2.0
"Овдійчук_Ольга_Вікторівна",345,1,117,5.0
"302-й_зенітний_ракетний_полк_(Україна)",345,1,46,8.0
"Сад_імені_Тараса_Шевченка_(Харків)",344,1,38,10.5
"Т-16_(трактор)",343,6,19,10.5
"Братство_тарасівців",340,3,23,9.5
"Веніславський_Федір_Володимирович",340,3,38,9.0
"Кириченко_Раїса_Опанасівна",339,4,21,10.0
"Український_державний_університет_залізничного_транспорту",337,3,22,9.5
"Одеська_(станція_метро,_Харків)",335,4,22,10.0
"Металіст_(стадіон)",330,2,25,9.0
"Таранушенко_Стефан_Андрійович",330,0,96,1.0
"Полтавський_політехнічний_коледж",326,1,29,7.5
Nokturnal_Mortum,325,5,33,8.0
"Т-80УД",325,3,18,10.5
"Харків-Пасажирський",325,2,19,9.0
"Депеш_Мод",323,3,19,9.0
"Красносельський_Вадим_Миколайович",323,0,98,6.0
DCH,322,3,23,10.0
"Гнатов_Андрій_Вікторович",321,2,25,9.5
"Шевченківський_район_(Харків)",319,2,20,10.0
"Сугоняко_Олександр_Леонідович",318,1,29,9.0
"Кобін_Василь_Васильович",315,2,23,9.0
"Колесніченко_Вадим_Васильович",312,2,21,8.5
"Буряк_Леонід_Йосипович",311,1,99,6.5
"Кекелія_Віра_Варламівна",310,1,42,6.0
"Лавринович_Олександр_Володимирович",310,3,22,8.0
"Кирющенко_Олексій_Адольфович",307,3,22,9.0
"Ужвій_Наталія_Михайлівна",307,5,16,9.5
"Клуб_сімейного_дозвілля",304,1,20,9.0
"Історія_Харкова",302,3,22,9.5
"Осадча_Віра_Миколаївна",302,0,77,2.0
"Майк_Йогансен",302,2,18,9.0
"Мойсеєв_Станіслав_Анатолійович",301,1,61,7.0
"Македон_Юрій_Миколайович",295,2,22,9.0
"Тютюнник_Григорій_Михайлович",295,3,20,7.5
"Березовський_Денис_Валентинович",295,1,19,8.0
"Жидков_Костянтин_Сергійович",294,1,94,4.0
"Смокович_Михайло_Іванович",293,0,116,5.0
"Турист_(велосипед)",293,3,17,8.5
"Трублаїні_Микола_Петрович",291,4,16,9.0
"Потебня_Олександр_Опанасович",291,3,17,8.5
"Автошлях_E105",291,2,24,8.0
"Веприцький_Роман_Сергійович",291,1,48,4.0
"Луганський_прикордонний_загін",290,2,20,9.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",287,3,17,9.0
"Гегедош_Роберт_Володимирович",286,1,74,5.5
"Список_вулиць_Харкова_(С)",282,0,18,10.0
"Лисенко_Володимир_Володимирович",282,1,32,4.5
"Слово_(будинок)",281,2,23,7.0
"Півоваренко_Павло_Васильович",281,2,19,8.5
"Смолич_Юрій_Корнійович",280,2,52,7.0
"Бєсєдін_Артем_Юрійович",280,1,55,6.0
"5-та_окрема_бригада_НГ_(Україна)",280,2,16,9.0
"Демченко_Андрій_Анатолійович",276,2,27,6.0
"Тесленко_Данило_Ігорович",276,2,18,9.0
"Національний_заслужений_академічний_український_народний_хор_України_імені_Григорія_Верьовки",275,3,22,8.0
"Вовчанчин_Ігор_Ярославович",274,2,18,7.5
"Харківське_державне_авіаційне_виробниче_підприємство",271,1,16,8.5
"Рибалка_Сергій_Олександрович",271,1,40,6.0
"Список_вулиць_Харкова_(В)",270,1,17,10.0
"Михайль_Семенко",270,0,16,8.5
"Харківський_національний_медичний_університет",270,3,18,7.5
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",265,1,18,8.0
"Давтян_Олександр_Саркісович",264,1,26,7.0
"Список_вулиць_Харкова_(П)",264,0,23,9.5
"Харківський_національний_аграрний_університет_імені_В._В._Докучаєва",264,1,20,7.0
"Панч_Петро_Йосипович",262,0,125,4.0
"Ведель_Артем_Лук'янович",260,1,46,6.0
"Мисла_Мирослав_Іванович",259,1,39,7.0
"Харківський_велосипедний_завод",257,3,21,7.0
"Волошин_Владислав_Валерійович",257,1,45,6.0
"Алчевський_Олексій_Кирилович",257,1,20,8.0
"164-та_радіотехнічна_бригада_(Україна)",255,1,27,7.0
"Корж_Віктор_Петрович",255,1,108,5.0
"Гіршфельд_Анатолій_Мусійович",252,2,28,7.0
"Федецький_Андрій_Стефанович",251,2,21,7.0
"Гмиря_Борис_Романович",251,1,69,6.0
"Світличний_Іван_Олексійович",251,1,15,8.0
"Список_вулиць_Харкова_(Г)",250,0,21,7.5
"Галовський_де_Ласерда_Едмар",248,0,57,4.5
"Гутцайт_Оксана_Петрівна",247,1,19,6.0
"Парк_імені_Максима_Горького_(Харків)",247,3,12,7.0
"Московський_район_(Харків)",245,3,15,6.5
"ХАДО",244,1,28,5.5
"Олійник_Володимир_Миколайович",244,3,20,7.0
"Автошлях_М_18",243,2,15,7.0
"Воробей_Андрій_Олексійович",240,3,22,6.0
"Турбоатом",240,3,20,6.0
"Водяной_Михайло_Григорович",239,1,25,5.5
"Сердюк_Лесь_Олександрович",239,2,21,6.5
"Ювілейний_проспект_(Харків)",236,1,29,6.0
"Дмитрієв_Анатолій_Анатолійович",235,2,21,7.0
"Техноком",235,1,19,7.0
"Харківське_шосе_(Київ)",235,1,12,8.0
"Київське_вище_військове_інженерне_училище_зв'язку",234,1,15,7.0
"Удовиченко_Олександр_Іванович",230,0,33,3.0
"Т-012_(трактор)",230,2,16,6.5
"Швайка_Ігор_Олександрович",230,2,19,7.0
"Індустріальний_район_(Харків)",227,1,21,6.0
"Коледж_переробної_та_харчової_промисловості_ХНТУСГ_ім._Петра_Василенка",227,2,19,6.0
"Полежака_Артем_Якович",226,0,21,6.0
"Суслов_Віктор_Іванович",224,0,37,5.0
"Всесвіт_(журнал)",224,0,17,6.5
"Проспект_Петра_Григоренка_(Харків)",223,1,39,5.5
"Вірський_Павло_Павлович",223,2,17,6.0
"Жаботинський_Леонід_Іванович",221,0,20,6.0
"Вімм-Білль-Данн_Україна",221,2,14,7.0
"Пам'ятник_Тарасові_Шевченку_(Харків)",220,1,13,7.0
"Лимонов_Едуард_Веніамінович",217,2,12,7.0
"Будинок_«Слово»_(фільм,_2017)",215,1,29,6.0
"Теракт_під_час_Маршу_єдності_в_Харкові_(2015)",215,0,41,4.5
"Харківський_інститут_фінансів_Київського_національного_торговельно-економічного_університету",215,1,17,6.5
"Мартиненко_Микола_Володимирович",215,1,13,7.0
"Однороженко_Олег_Анатолійович",214,0,33,5.5
"Немишлянський_район",213,1,12,6.5
"Касьян_Микола_Андрійович",212,0,19,6.5
"Рудницький_Степан_Львович",212,1,54,5.0
"Населення_Харкова",212,2,13,7.0
"Кольцов_Віталій_Валерійович",212,0,58,3.0
"Оркестр_Че",211,0,21,6.0
"Яковенко_Олександр_Павлович",210,1,28,5.0
"Петренко_Михайло_Миколайович",210,2,20,6.5
"Список_вулиць_Харкова_(Б)",210,0,15,7.5
"Харківська_(станція_метро)",209,2,15,7.0
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",208,1,14,6.0
"Українська_народна_партія_(1902)",208,1,14,6.5
"Слобідський_район",208,1,16,6.5
"Аласанія_Зурабі_Григорович",207,1,17,6.5
"Національний_фармацевтичний_університет",206,2,16,6.0
Velotrade,206,2,10,7.0
"Хвиля_Олександр_Леопольдович",205,0,112,3.0
"Шумілкін_Володимир_Андрійович",205,1,14,6.0
"Київський_район_(Харків)",202,1,11,6.5
"Рота_поліції_«Східний_корпус»",200,2,12,6.0
"Харківський_вищий_коледж_мистецтв",199,1,15,5.5
"Межевікін_Євген_Миколайович",199,2,14,5.0
"Гапчинська_Євгенія_Геннадіївна",197,3,14,6.0
"Нікольченко_Влада_Ігорівна",196,2,15,4.5
"Лавренко_Олександр_Миколайович",196,0,19,4.0
"Остапчук_Віктор_Миколайович",195,0,18,4.5
"Фесенко_Володимир_В'ячеславович",195,1,19,5.0
"Тацій_Василь_Якович",195,0,13,6.0
"Харківський_трамвай",195,1,17,6.0
"Гладкий_Олександр_Миколайович",194,1,16,5.0
"Медведько_Олександр_Іванович",192,2,17,5.0
"Харківська_губернія",192,0,22,5.0
"Сірий_Микола_Іванович",192,0,17,4.5
"Сільченко_Катерина_Леонідівна",192,1,22,5.0
"Жилін_Євген_Володимирович",191,1,13,5.0
"Варченко_Іван_Григорович",190,0,22,4.0
"Харатін_Ігор_Ігорович",189,0,23,5.0
"Харківський_військовий_університет",189,2,14,5.0
"Губерман_Ігор_Миронович",187,0,19,6.0
"Пам'ятники_Харкова",187,0,14,5.0
"Козловський_Іван_Семенович",185,1,16,5.0
"Проросійські_виступи_у_Харкові_(2014)",185,2,12,5.0
"Сумський_прикордонний_загін",184,2,13,5.0
"Вулиця_Євгена_Котляра_(Харків)",184,0,18,5.5
"Забіла_Наталя_Львівна",184,1,13,5.0
"Східноукраїнська_філія_Міжнародного_Соломонова_університету",184,0,92,1.0
"Торохтій_Олексій_Павлович",183,1,18,4.5
"Бучма_Амвросій_Максиміліанович",182,1,15,5.0
"Туган-Барановський_Михайло_Іванович",182,1,13,5.0
"Список_вулиць_Харкова_(Т)",182,0,17,6.0
"Дьомін_Олег_Олексійович",181,0,31,3.5
"Шалімов_Олександр_Олексійович",181,0,16,5.0
"Мейєр_Зайдер",180,1,10,5.0
"Харківське_конструкторське_бюро_машинобудування",180,1,11,5.0
"Іванчик_Віктор_Петрович",179,0,12,5.0
"Основ'янський_район",179,0,16,5.0
"Паламарчук_Микола_Петрович",177,0,14,5.0
"Данілов_Віталій_Богданович",175,0,35,3.0
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",175,1,14,4.5
"Безсонов_Володимир_Васильович",175,1,18,4.5
"Плотницький_Олег_Юрійович",174,1,17,4.5
"Андоленко_Карина_В'ячеславівна",174,0,14,5.0
"Саймон_Кузнець",174,2,11,5.0
"Воропаєв_Юрій_Миколайович",174,2,10,6.0
"ХТЗ-170_(трактор)",172,1,13,5.0
"Солодков_Андрій_Андрійович",171,0,75,2.0
"Дудко_Денис_Юрійович",170,1,16,4.0
"Новобаварський_район",170,1,12,5.0
"Харківський_державний_університет_харчування_та_торгівлі",170,1,13,5.0
"Шовкопляс_Олексій_Володимирович",169,0,38,2.0
"Лаврик_Микола_Іванович",169,0,16,5.0
"Мельничук_Назар_Тарасович",169,0,29,4.0
"Харківський_радіозавод_«Протон»",169,0,19,4.5
"Остроградський_Михайло_Васильович",169,1,12,5.0
"Маркевич_Ярослав_Володимирович",168,0,16,5.0
"Рогань_(пивзавод)",167,1,10,5.0
"Вулиця_Бучми_(Харків)",167,1,11,5.0
"Інститут_неврології,_психіатрії_та_наркології_НАМН_України",167,1,16,4.0
"Севрук_Юрій_Григорович",166,1,10,4.0
Drudkh,165,1,10,4.5
"Цаплієнко_Андрій_Юрійович",165,1,15,5.0
"Косинка_Григорій_Михайлович",164,1,11,5.0
"Прокопович-Ткаченко_Дмитро_Ігорович",164,0,36,4.0
"Генрі_Лайон_Олді",163,1,21,4.0
"Іоанн_Шанхайський_і_Сан-Франциський",163,0,38,2.0
"ХТЗ-2511_(трактор)",163,2,15,4.0
"Червона_Яна_Михайлівна",163,1,21,4.0
"Лежньова_Ольга_Миколаївна",162,1,13,4.0
"Семенуха_Роман_Сергійович",161,0,21,4.0
"Мірошниченко_Євгенія_Семенівна",161,0,11,4.0
"Т-150_(трактор)",160,0,13,4.5
"Алфімова_Людмила_Іванівна",160,0,31,4.0
"Харківський_зоопарк",160,1,40,3.0
"Приступа_Едуард_Вікторович",160,2,11,4.0
"Лобановський_Олександр_Ігорович",160,0,16,3.0
"Харківська_ТЕЦ-5",160,1,10,5.0
"Чубарева_Ольга_Олексіївна",159,1,40,2.5
"Чернов_Сергій_Іванович",159,0,13,4.0
"Бандурка_Олександр_Маркович",159,1,12,4.5
"Василь_Еллан-Блакитний",159,0,19,4.0
"Котвіцький_Ігор_Олександрович",158,1,24,4.0
"Іонушас_Сергій_Костянтинович",158,0,20,3.0
"Московський_проспект_(Харків)",157,1,10,5.0
"Харків_(річка)",157,0,15,4.0
"Бондар_Валерій_Юрійович",154,0,13,5.0
"Ананченко_Олександр_Євгенович",154,1,11,5.0
"ПЗМ-2",154,0,15,4.0
"Галенко_Ярослав_Олександрович",153,0,40,2.0
"Хладопром",153,1,12,5.0
"Куницький_Олександр_Олегович",152,33,40,39.5
"Півненко_Богдана_Іванівна",152,1,14,4.0
"Кнорозов_Юрій_Валентинович",152,1,11,5.0
"Гарбуз_Дмитро_Юрійович",152,1,13,4.0
"Фомін_Руслан_Миколайович",152,1,36,3.5
"Житлобуд-1_(футбольний_клуб)",151,0,29,3.0
"Речицький_Всеволод_Володимирович",151,0,18,3.0
"Харківський_прикордонний_загін",151,1,17,4.0
"Ігор_(Ісіченко)",150,1,13,4.0
"Театр-студія_«Арабески»",150,0,10,5.0
"Аваков_Олександр_Арсенович",149,0,11,4.0
"Бій_на_Римарській",148,0,10,5.0
"Олійник_Денис_Вікторович",148,1,12,3.5
"Палладін_Олександр_Володимирович",148,1,12,4.0
"Гецко_Іван_Михайлович",146,1,14,4.0
"Буроменський_Михайло_Всеволодович",146,0,28,2.0
"Захар_Май",145,0,11,5.0
"Оплот_(бійцівський_клуб)",145,0,13,4.0
"Балута_Ігор_Миронович",144,1,10,4.0
"Помазанов_Андрій_Віталійович",144,0,10,4.0
"Кобцев_Михайло_Валентинович",143,1,13,4.0
"Шершень_Михайло_Сергійович",142,0,37,3.0
"Захисників_України_(станція_метро)",142,1,11,4.0
"Д-4_(велосипедний_двигун)",141,1,8,4.0
"БВМП-84",141,0,10,4.5
"Комарницький_Віталій_Станіславович",141,0,70,2.0
"Худоб'як_Ігор_Орестович",141,0,20,4.0
"Литовченко_Геннадій_Володимирович",140,1,18,3.0
"Онопенко_Василь_Васильович",140,1,10,4.0
"Марченко_Володимир_Романович",140,1,12,5.0
"Васильєв_Геннадій_Андрійович",140,1,12,4.5
"Антонович_Дмитро_Володимирович",140,1,16,4.0
"Амельченко_Василь_Васильович",138,0,14,4.0
"Фоменко_Михайло_Іванович",138,1,9,4.0
"Харківська_державна_академія_дизайну_та_мистецтв",137,1,8,4.0
"Кулиничі_(Харків)",137,1,12,3.0
Hate_Forest,137,0,10,3.0
"Пшонка_Артем_Вікторович",137,0,19,3.0
"Шевченко_Кирило_Євгенович",137,1,12,5.0
"Танго_смерті_(фільм)",136,0,81,2.0
"Геліос_(футбольний_клуб)",136,1,13,3.5
"Балтача_Сергій_Павлович",136,0,29,3.0
"Тараканов_Микола_Дмитрович",136,0,11,4.0
"Перемога_(станція_метро,_Харків)",136,1,8,4.0
"Головко_Андрій_Васильович",136,1,9,4.0
"Список_вулиць_Харкова_(Д)",135,0,12,4.0
"Зубенко_Владислав_Віталійович",135,2,8,4.0
"Шарпар_В'ячеслав_Володимирович",134,1,18,3.0
"Парк_ім._Квітки-Основ'яненка",134,0,13,3.0
"Хворост_Люцина_Володимирівна",133,1,10,4.0
"Осман_Олександр_Вікторович",133,1,15,3.0
"Майдан_Конституції_(Харків)",133,1,9,4.0
"Всеукраїнський_з'їзд_рад_(Харків)",133,0,12,3.0
"Олексіївська_лінія",132,1,15,4.0
"Болбат_Сергій_Сергійович",132,0,48,2.0
"Салтівка",132,0,9,4.5
"Іваненко_Дмитро_Дмитрович",132,0,68,2.0
"Харківський_бронетанковий_завод",131,0,12,4.0
"Гнєзділов_Ігор_Євгенович",131,1,9,4.5
"Свято-Благовіщенський_кафедральний_собор_(Харків)",131,0,12,3.0
"Мегабанк",131,0,9,3.5
"Електроважмаш",130,0,10,4.0
