name,total,min,max,median
"Наливайченко_Валентин_Олександрович",630,5,37,18.5
"Коростельов_Євген_Володимирович",629,7,59,16.0
"Шокін_Віктор_Миколайович",628,5,117,13.5
"Боровиковський_Левко_Іванович",620,0,54,18.0
"Кузьмук_Олександр_Іванович",618,6,108,13.5
"Удовиченко_Олександр_Іванович",607,2,50,19.5
"Сидоренко_Олександр_Аркадійович",606,10,46,17.5
"Полторак_Степан_Тимофійович",601,7,42,16.5
"Михайлюта_Олег_Ігорович",595,7,47,16.0
"Марко_Девич",583,5,40,16.0
"Майдан_Свободи_(Харків)",583,9,32,16.5
"Райони_Харкова",581,3,33,18.5
"Приступа_Едуард_Вікторович",579,7,73,16.5
"Гладкий_Олександр_Миколайович",577,2,109,10.5
"Вовк_Павло_Вячеславович",572,0,284,4.0
"Металіст_(стадіон)",561,2,120,14.0
"Вернадський_Іван_Васильович",557,7,34,16.0
"Цертелєв_Микола_Андрійович",553,1,60,18.5
"Ужвій_Наталія_Михайлівна",550,4,37,16.5
"Павелко_Андрій_Васильович",548,8,32,15.0
"Багалій_Дмитро_Іванович",542,2,33,17.5
"Вірський_Павло_Павлович",532,5,60,12.5
"Харківська_гуманітарно-педагогічна_академія",527,3,61,14.0
"Білецький_Володимир_Стефанович",516,7,33,15.0
"Фельдман_Олександр_Борисович",513,6,58,13.5
"Кацуба_Олександр_Володимирович",511,3,58,11.0
"Синєгубов_Олег_Васильович",511,3,46,15.5
"Автошлях_М_03",509,6,38,14.5
"Вовчанчин_Ігор_Ярославович",509,6,35,15.0
"Пам'ятники_Харкова",504,0,42,13.5
"Національний_технічний_університет_«Харківський_політехнічний_інститут»",502,3,33,15.5
"Антоненко-Давидович_Борис_Дмитрович",500,4,33,16.0
"Т-84-120_«Ятаган»",499,9,27,13.0
"Бурмака_Марія_Вікторівна",498,2,60,14.0
"Райнін_Ігор_Львович",495,3,63,10.5
"Кузьмін_Ренат_Равелійович",492,1,58,9.0
"Т-16_(трактор)",489,7,27,15.0
"Харківська_губернія",488,3,26,15.0
"Водяной_Михайло_Григорович",483,2,159,10.0
"Шкабара_Катерина_Олексіївна",483,0,39,12.0
"Степовий_Яків_Степанович",483,0,45,15.0
"Гапчинська_Євгенія_Геннадіївна",481,3,27,14.0
"Дзеркальний_струмінь",481,0,66,11.0
"Мікац_Олег_Михайлович",480,6,30,16.0
"Косач_Михайло_Петрович",479,3,45,10.0
"Т-80УД",473,4,28,14.5
"Ложкін_Борис_Євгенович",472,6,25,14.5
"Дозор-Б",472,6,30,13.5
"Климов_Вячеслав_Валерійович",467,8,38,22.0
"Хвиля_Олександр_Леопольдович",466,1,92,9.0
"3-тя_бригада_оперативного_призначення_НГ_(Україна)",464,5,33,14.0
"Варченко_Іван_Григорович",463,0,125,8.0
"Жаксон_Авеліну_ді_Коелью",458,0,160,4.0
"Німецька_окупація_Харкова",453,1,48,13.5
"Бондар_Віктор_Васильович",451,8,25,13.0
"Кириченко_Раїса_Опанасівна",448,5,31,13.0
"Металіст_1925",445,3,35,13.5
"Папа_Гує",444,3,58,9.5
"Щоголів_Яків_Іванович",441,0,35,13.0
"Палладін_Олександр_Володимирович",441,2,27,14.0
"Півненко_Богдана_Іванівна",439,1,135,10.0
"Туган-Барановський_Михайло_Іванович",439,3,30,12.5
"Козловський_Іван_Семенович",439,2,33,12.5
"Василь_Еллан-Блакитний",439,2,30,12.0
"Депеш_Мод",433,4,30,12.0
"Клуб_сімейного_дозвілля",432,6,21,13.5
"Харківський_національний_академічний_театр_опери_та_балету_імені_Миколи_Лисенка",430,3,24,13.0
"Чивурін_Андрій_Петрович",428,3,128,6.0
"Барабашово",428,3,30,13.0
"Іоано-Богословський_храм_(Харків)",426,0,303,4.0
"Шахов_Сергій_Володимирович",425,3,26,12.0
"Слово_(будинок)",421,3,29,12.5
"Кулешов_Микола_Валерійович",418,0,132,5.0
"Харків-Пасажирський",417,7,28,12.0
"Міжнародний_аеропорт_«Харків»",414,4,25,13.0
"Вагнєр_Вікторія_Олександрівна",409,0,103,4.0
"Ніколюк_Віктор_Дмитрович",409,1,22,13.0
"Харківська_міська_рада",406,2,25,12.5
"Півоваренко_Павло_Васильович",404,5,30,11.5
"Дерегус_Михайло_Гордійович",404,1,33,12.0
"Волобуєв_Михайло_Симонович",403,0,50,9.5
"Пшонка_Віктор_Павлович",402,5,24,12.0
"Другий_апеляційний_адміністративний_суд",398,1,30,12.0
"Гутцайт_Оксана_Петрівна",398,1,54,8.0
"Харківський_національний_університет_повітряних_сил_імені_Івана_Кожедуба",397,2,26,12.5
"Харківське_державне_авіаційне_виробниче_підприємство",395,2,27,12.5
"Т-012_(трактор)",395,3,35,10.0
"Чернишов_Олексій_Михайлович",393,2,35,12.0
"Шалімов_Олександр_Олексійович",392,1,26,9.0
"Богуслаєв_Вячеслав_Олександрович",392,2,63,9.0
"Метлинський_Амвросій_Лук'янович",390,1,35,10.0
"Харківський_національний_університет_внутрішніх_справ",390,2,31,11.0
"Ракло",387,5,28,11.0
"Турбоатом",382,3,26,12.5
"III_Всеукраїнський_з'їзд_Рад",382,0,27,13.5
"Свято-Успенський_собор_(Харків)",382,1,36,11.0
"Яровий_Сергій_Анатолійович",382,1,45,10.0
"Кучер_Олександр_Миколайович",380,1,72,8.0
"Парк_імені_Максима_Горького_(Харків)",379,2,28,12.0
"Люди,_пов'язані_з_Харковом",377,0,31,11.0
"Голомша_Микола_Ярославович",376,1,30,11.0
"Тесленко_Данило_Ігорович",374,2,40,11.0
"Бондаренко_Олександр_Вікторович_(політичний_діяч)",372,2,77,7.0
"Алчевська_Христина_Данилівна",371,4,39,9.5
"Курчатов_Ігор_Васильович",366,2,22,11.5
"Бекетов_Олексій_Миколайович",363,1,29,10.0
"Кирющенко_Олексій_Адольфович",360,2,27,10.0
"Антонович_Дмитро_Володимирович",360,2,24,10.0
"Поперешнюк_Інна_Степанівна",358,14,47,29.5
"Саймон_Кузнець",358,2,26,10.5
"Харківський_національний_економічний_університет_імені_Семена_Кузнеця",356,2,25,10.0
"Лавринович_Олександр_Володимирович",355,3,41,9.5
"Покровський_собор_(Харків)",354,1,50,9.0
"Українська_академія_друкарства",353,3,25,11.0
"Мартиненко_Микола_Володимирович",353,1,116,7.0
"Заваров_Олександр_Анатолійович",352,5,19,10.0
"Військовий_інститут_танкових_військ_НТУ_«ХПІ»",350,1,22,11.0
"Атрошенко_Владислав_Анатолійович",347,2,26,10.5
"Національна_академія_Національної_гвардії_України",346,2,23,11.0
"Чичибабін_Борис_Олексійович",345,0,27,9.5
"Кекелія_Віра_Варламівна",344,2,50,8.0
"Одеська_(станція_метро,_Харків)",344,1,34,7.0
"Т-150_(трактор)",343,2,22,9.5
"Демчина_Павло_Володимирович",343,0,98,6.0
"Гнєзділов_Ігор_Євгенович",343,4,22,10.5
"Кобін_Василь_Васильович",342,3,31,9.5
"Колесніченко_Вадим_Васильович",339,2,30,9.5
"Мельничук_Микола_Олегович",339,1,58,4.0
"Карасьов_Вадим_Юрійович",338,0,39,7.5
"Жаботинський_Леонід_Іванович",336,2,26,9.5
"Лубінець_Дмитро_Валерійович",335,0,27,9.5
"Єрмилов_Василь_Дмитрович",335,0,26,9.0
"Харківський_національний_університет_міського_господарства_імені_О._М._Бекетова",331,1,34,10.0
"Кушнарьов_Євген_Петрович",331,3,20,10.0
"Сокуренко_Валерій_Васильович",330,2,21,10.0
"Бучма_Амвросій_Максиміліанович",329,3,23,9.5
"Бекетов_Микола_Миколайович",329,1,31,7.0
"Поліщук_Валер'ян_Львович",329,1,28,9.0
"Соболь_Едуард_Олександрович",326,3,31,9.5
"5-та_окрема_бригада_НГ_(Україна)",325,5,20,10.0
"Падіння_Харкова_(1917)",324,0,24,9.0
"Всесвіт_(журнал)",317,0,20,9.5
"Техноком",317,2,25,8.5
"Український_вісник_(1816—1819)",315,0,25,9.0
"Східне_оперативно-територіальне_об'єднання_НГУ",314,3,17,11.0
"Свято-Благовіщенський_кафедральний_собор_(Харків)",312,1,28,8.5
"Буряк_Леонід_Йосипович",312,3,26,8.0
"Кнорозов_Юрій_Валентинович",312,4,24,10.0
"Харківський_національний_університет_радіоелектроніки",312,2,20,10.0
"Населення_Харкова",311,2,31,8.5
"Рибальченко_Вадим_Миколайович",310,1,62,3.0
"Аваков_Олександр_Арсенович",306,2,30,8.0
"Сумська_вулиця_(Харків)",305,2,22,9.0
"Волошин_Владислав_Валерійович",304,1,25,9.0
"Копиленко_Олександр_Іванович",302,0,35,8.0
"Марія_Квіслінг",301,4,17,9.0
"Національний_університет_фізичного_виховання_і_спорту_України",300,2,19,9.5
"Панч_Петро_Йосипович",300,2,20,8.5
"Список_вулиць_Харкова_(К)",299,0,25,9.0
"Окремий_загін_розвідки_спеціального_призначення_«Арес»",298,2,20,9.0
"Іваненко_Дмитро_Дмитрович",297,0,34,6.0
"Богатирьова_Раїса_Василівна",295,3,21,9.0
"Головко_Андрій_Васильович",295,1,58,6.5
"Семенуха_Роман_Сергійович",292,0,193,2.0
"Гмиря_Борис_Романович",291,2,23,7.0
"Мірошниченко_Євгенія_Семенівна",290,2,38,7.0
"Харківська_медична_академія_післядипломної_освіти_МОЗ_України",289,1,21,7.5
"Національний_аерокосмічний_університет_імені_М._Є._Жуковського_«Харківський_авіаційний_інститут»",289,1,20,8.0
"Христюк_Павло_Оникійович",289,0,22,8.0
"Яловий_Михайло_Омелянович",286,0,21,8.0
"Фукс_Павло_Якович",284,2,30,7.0
"Всеукраїнський_кінокомітет",280,0,29,8.0
"Сухомлин_Сергій_Іванович",279,2,17,8.0
"Лимонов_Едуард_Веніамінович",278,3,17,8.0
"Плотницький_Олег_Юрійович",278,2,19,8.0
"164-та_радіотехнічна_бригада_(Україна)",278,1,15,8.5
"Харківський_національний_університет_будівництва_й_архітектури",277,0,19,9.0
"Воробей_Андрій_Олексійович",277,1,23,8.0
"Тацій_Василь_Якович",275,1,23,8.0
"Олійник_Денис_Вікторович",275,0,31,5.5
"Шевченківський_район_(Харків)",275,1,18,8.0
"Свідзінський_Володимир_Євтимович",275,1,17,8.5
"Харків'янка_(снігохід)",273,0,103,3.0
"Стець_Юрій_Ярославович",273,0,18,7.5
"Мартос_Борис_Миколайович",272,0,22,8.0
"Національний_університет_цивільного_захисту_України",272,2,23,8.0
"Хосе_Ернесто_Соса",271,1,38,6.5
"Купрейчик_Ірина_Валеріївна",270,0,18,8.0
"Тимченко_Йосип_Андрійович",269,0,16,8.0
"Харківське_конструкторське_бюро_машинобудування",268,2,25,8.5
"Чечетов_Михайло_Васильович",268,1,18,9.0
"Будинок_«Слово»_(фільм,_2017)",267,0,25,5.5
"Світлична_Надія_Олексіївна",267,0,32,7.0
"Алчевська_Христина_Олексіївна",267,0,29,8.0
"302-й_зенітний_ракетний_полк_(Україна)",267,1,23,7.0
"Герб_Харкова",266,2,19,7.0
"Мойсеєв_Станіслав_Анатолійович",264,2,17,8.5
"Україна_(велосипед)",263,3,19,7.5
"Пилипишин_Віктор_Петрович",262,3,19,8.0
"Сенченко_Іван_Юхимович",261,0,31,7.0
"Харківський_академічний_український_драматичний_театр_імені_Тараса_Шевченка",261,0,28,7.5
"Алчевський_Олексій_Кирилович",261,2,25,7.5
"Закревський_Микола_Васильович",261,2,29,6.0
"Перенесення_столиці_УСРР_з_Харкова_до_Києва",260,0,21,7.0
"Калиниченко_Максим_Сергійович",260,1,60,5.0
"Вімм-Білль-Данн_Україна",259,1,19,8.5
"Олійник_Володимир_Миколайович",258,2,18,7.5
"Шуст_Богдан_Романович",257,1,27,6.5
"Колодуб_Лев_Миколайович",257,0,30,6.0
"Красносельський_Вадим_Миколайович",257,2,15,8.0
"Фесенко_Володимир_В'ячеславович",256,1,26,7.0
"Манжура_Іван_Іванович",255,1,21,8.0
"Список_вулиць_Харкова_(С)",254,0,19,8.0
"Петрицький_Анатолій_Галактіонович",254,0,20,9.0
"Харківський_колегіум",254,0,23,7.0
"Список_вулиць_Харкова_(П)",253,0,21,8.0
"Харківські_Соколи",250,1,25,6.0
"Проросійські_виступи_у_Харкові_(2014)",250,2,18,8.0
"Соленик_Карпо_Трохимович",250,0,18,8.0
"Литвинов_Олексій_Ігорович",248,1,61,5.5
"Харківський_національний_університет_мистецтв_імені_Івана_Котляревського",248,1,24,7.0
"Ювілейний_проспект_(Харків)",248,0,20,8.0
"Харківський_історичний_музей_імені_М._Ф._Сумцова",248,0,23,7.0
"Ковалевський_Єгор_Петрович",247,1,24,6.0
"Список_вулиць_Харкова_(М)",246,0,19,8.0
"Толмачов_Ігор_Олександрович",246,0,39,2.5
"Богословська_Інна_Германівна",246,2,18,7.0
"Давтян_Олександр_Саркісович",245,0,21,7.5
"Харківський_національний_педагогічний_університет_імені_Григорія_Сковороди",244,0,17,8.0
"Лунченко_Валерій_Валерійович",243,1,35,6.0
"Кириленко_Павло_Олександрович",242,2,16,7.0
"Аласанія_Зурабі_Григорович",240,2,19,6.5
"Тронько_Петро_Тимофійович",239,0,20,7.5
"Кащенко_Дмитро_Валерійович",238,2,26,6.5
"Ігор_(Ісіченко)",238,0,15,7.0
"Кістяковський_Богдан_Олександрович",237,1,22,7.0
"Кривенко_Віктор_Миколайович",237,1,16,7.0
"Пальма_Мерцалова",235,1,29,5.0
"Савкін_Олег_Володимирович",235,1,23,6.0
"Смолич_Юрій_Корнійович",234,0,17,7.5
"Сердюк_Лесь_Олександрович",234,0,30,6.0
"Іванчик_Віктор_Петрович",231,1,14,7.0
"Шишкова_Оксана_Валеріївна",231,0,33,6.0
"Шульженко_Клавдія_Іванівна",229,2,17,7.0
"Семиноженко_Володимир_Петрович",229,1,55,5.5
"Автошлях_М_18",228,0,40,5.5
"Люлька_Архип_Михайлович",227,0,18,6.0
"Семенюк-Самсоненко_Валентина_Петрівна",225,1,24,7.0
"Список_станцій_Харківського_метрополітену",225,3,13,6.5
"Сад_імені_Тараса_Шевченка_(Харків)",225,0,20,6.0
"Харківський_трамвай",225,3,17,6.5
"Кожемяко_Всеволод_Сергійович",225,1,14,7.0
"Уда_(річка)",224,0,29,5.5
"Оркестр_Че",224,1,16,7.0
"ХТЗ-2511_(трактор)",223,3,13,7.0
Nokturnal_Mortum,222,3,13,6.0
"Ранок_(видавництво,_Харків)",222,1,16,6.0
"Харківський_національний_технічний_університет_сільського_господарства_імені_Петра_Василенка",222,0,23,6.0
"Ґео_Шкурупій",222,0,43,6.0
"Харківський_національний_медичний_університет",222,0,17,7.0
"Т-74_(трактор)",222,1,12,7.5
"Рота_поліції_«Східний_корпус»",219,2,13,7.0
"Бондаренко_Олег_Володимирович",218,1,52,3.0
"Михайлов_Борис_Андрійович",218,1,15,6.0
"Падалка_Іван_Іванович",217,0,17,6.0
"Київський_район_(Харків)",217,0,15,7.0
"Індустріальний_район_(Харків)",215,1,18,7.0
"Українська_медична_стоматологічна_академія",215,1,15,6.0
"Полонська-Василенко_Наталія_Дмитрівна",215,0,19,6.5
"Березовський_Денис_Валентинович",214,0,16,6.0
"Український_державний_університет_залізничного_транспорту",212,0,19,6.0
"Харківський_бронетанковий_завод",211,0,16,7.0
"Фоменко_Михайло_Іванович",210,2,12,6.0
"Нойок_Олександр_Вікторович",210,0,24,5.0
"Бакумов_Олександр_Сергійович",209,0,22,6.0
"Танасевич_Олена_Віталіївна",209,0,14,6.0
"Веприцький_Роман_Сергійович",207,0,36,4.0
"Електроважмаш",206,1,30,5.0
"Полежака_Артем_Якович",206,0,17,6.5
"Рибалка_Сергій_Олександрович",206,3,18,5.0
"Харківська_(станція_метро)",205,2,17,5.0
"Яковлєв_Андрій_Валентинович",204,0,20,4.0
"Харківська_астрономічна_обсерваторія",203,0,19,5.0
"Харківська_державна_наукова_бібліотека_імені_В._Г._Короленка",203,0,16,6.0
"Державінська_(станція_метро)",202,1,29,5.0
"Ельянов_Павло_Володимирович",202,0,70,1.0
"Татлін_Володимир_Євграфович",201,1,18,6.0
"Барабашов_Микола_Павлович",201,1,13,6.5
"Дробицький_Яр",201,1,39,5.0
"Тупицький_Олександр_Миколайович",200,1,15,5.0
"БВМП-84",200,1,16,6.0
"Харківське_шосе_(Київ)",199,1,26,5.0
"Первомайський_Леонід_Соломонович",199,1,22,6.0
"Нікольченко_Влада_Ігорівна",198,1,13,6.0
"Однороженко_Олег_Анатолійович",198,2,20,4.0
"Березіль_(журнал)",198,0,16,6.0
"ХТЗ-170_(трактор)",198,2,19,5.0
"Вулиця_Гвардійців-Широнінців_(Харків)",197,0,15,6.0
"Майдан_Конституції_(Харків)",197,1,14,5.5
"Молодь_України_(газета)",195,1,21,5.0
"Луганський_прикордонний_загін",195,1,11,6.0
"Бакуменко_Данило_Олександрович",195,0,46,2.0
"Петренко_Олег_Миколайович",195,0,21,5.0
"Лежньова_Ольга_Миколаївна",194,1,12,6.0
Drudkh,194,1,15,6.0
"Загорій_Гліб_Володимирович",194,0,20,5.5
"Мисик_Василь_Олександрович",194,0,13,6.5
"Бушуєв_Костянтин_Володимирович",194,1,13,5.5
"Касьян_Микола_Андрійович",194,1,14,6.0
"Бурачек_Микола_Григорович",193,0,22,4.0
"Московський_район_(Харків)",193,0,15,5.5
"Генрі_Лайон_Олді",191,1,15,5.0
"Толмачов_Віктор_Ілліч",191,1,16,5.5
"Харківська_державна_академія_дизайну_та_мистецтв",190,1,20,5.0
"Пелипенко_Ганна",190,1,17,5.0
"Запорожець_Андрій_Олександрович",190,1,20,5.0
"Мейєр_Зайдер",189,2,15,5.0
"Фоліо_(видавництво)",189,0,15,6.0
"Клейтон_Шав'єр",189,1,24,3.5
"Немишлянський_район",188,1,28,5.0
"Сумцов_Микола_Федорович",188,0,16,5.5
"Пильчиков_Микола_Дмитрович",188,0,15,5.5
"Гнатов_Андрій_Вікторович",188,1,18,6.0
"Сумський_прикордонний_загін",187,1,17,6.0
"Vivat_(видавництво)",187,0,13,6.0
"Цаплієнко_Андрій_Юрійович",187,0,17,5.5
"Апанович_Олена_Михайлівна",186,1,20,5.5
"Веніславський_Федір_Володимирович",186,0,15,5.0
"Цапюк_Степан_Кирилович",186,2,12,5.5
"Бондаренко_Валентин_Васильович",186,0,15,6.0
"Назаренко_Сергій_Юрійович",186,1,20,5.0
"Вулиця_Євгена_Котляра_(Харків)",185,1,13,5.5
"Харківська_ТЕЦ-5",185,1,15,4.5
"Білецький_Олександр_Іванович",184,0,16,5.0
"Український_письменник",184,0,16,4.5
"Жуйков_Костянтин_Миколайович",183,1,14,4.5
"Донченко_Олесь_Васильович",183,0,18,3.0
"Набок_Олександр_Миколайович",182,1,15,5.0
"Калюжняк_Анатолій_Миколайович",182,0,22,4.0
"Ейфелева_вежа_(Харків)",182,2,16,5.0
"Убивство_харківського_судді",181,0,19,5.0
"Київське_вище_військове_інженерне_училище_зв'язку",180,1,11,5.5
"Німченко_Василь_Іванович",180,1,14,5.0
"Бондар_Валерій_Юрійович",178,1,14,5.0
"Собор_Успіння_Пресвятої_Діви_Марії_(Харків)",178,0,24,4.5
"Пам'ятник_Воїнам-визволителям_(Харків)",178,0,73,3.0
"Бій_на_Римарській",177,1,15,4.5
"Магомедов_Муса_Сергоєвич",177,0,19,4.5
"Халімон_Павло_Віталійович",177,0,27,3.0
"Жилін_Євген_Володимирович",177,1,13,5.0
"Ушкалов_Леонід_Володимирович",175,0,13,5.0
"Мезенцева_Марія_Сергіївна",175,1,26,4.0
"Крушельницький_Антін_Володиславович",175,0,17,5.0
"Андоленко_Карина_В'ячеславівна",175,1,11,5.5
"Західна_Україна_(літературна_організація)",173,0,13,6.0
"Нова_ґенерація",172,0,14,5.0
"ХАДО",171,1,10,5.5
"Харківський_ботанічний_сад",170,0,17,5.5
"Любченко_Аркадій_Панасович",170,0,19,5.0
"Добровольський_Георгій_Тимофійович",170,1,17,5.0
"Харківський_військовий_університет",170,0,13,4.0
"Гладков_Сергій_Ігорович",170,1,12,5.0
"Буряченко_Олексій_Валентинович",170,1,35,3.0
"Ананченко_Олександр_Євгенович",169,1,14,4.0
"Московський_проспект_(Харків)",169,1,14,4.5
"Мейтус_Юлій_Сергійович",169,0,15,5.0
"Плетньов_Кирило_Володимирович",168,1,13,4.5
"Мілютенко_Дмитро_Омелянович",168,0,51,3.0
"Харківський_художній_музей",168,0,12,4.0
"Петренко_Олексій_Васильович",168,0,14,6.0
"ФЕД_(завод)",167,1,17,4.0
